RERUN_SET,TIME,TRW,DVS,RDD,TMIN,TMAX,NFLV,LESTRS,LRSTRS,LDSTRS,PCEW,NSP,LAI,WAGT,WST,WLVG,WLVD,WSO,WRR14,WRT,ZRT,NSLLV,RNSTRS,NUPP,ANCR,ANLV,ANLD,ANST,ANSO,ANRT,NMAXL,NMINL,FNLV,ROOTN,ROOTC,SNH4,SNO3,WL0,ZW,IR,IRCUM2,RAINCUM2,RUNOFCUM2,EVSW,EVSWCUM2,TRWCUM2,GWTOT,CAPTOT,WLFLOUT,N2O,NH3,LEACHED,MINERALIZED,FERTILIZER,CO2RELEASED,SOC,SON,YEAR,DOY,CROPSTA,ETD,TRC,EVSC,RAIN,RAINCU
1,92.0,10.904,1.7079,14232400.0,26.0,30.0,0.71988,1.0,1.0,1.0,1.0,583036000.0,4.5596,16482.0,4699.1,1954.0,2400.6,7428.5,5987.5,2107.0,0.3,1.1306,0.83901,0.3102,189.68,32.824,24.694,22.893,90.775,18.498,0.0237529,0.00878248,0.0167985,18.519,2107.0,10.544,4.2519,83.692,0.0,0.0,840.0,630.2,0.0,0.70765,270.11,864.27,0.0,0.0,3.0,0.000473042,0.13121,0.0,0.31835,0.0,3.8209,39277.0,2124.6,2017.0,92.0,4.0,6.9173,10.904,0.70765,42.3,630.2
1,93.0,13.303,1.7549,15894200.0,25.0,30.0,0.70153,1.0,1.0,1.0,1.0,583036000.0,4.3962,16652.0,4676.3,1886.8,2467.7,7621.3,6211.6,2107.2,0.3,1.1302,0.82501,0.302,189.99,30.841,24.963,21.945,94.149,18.097,0.0234708,0.00856876,0.0163451,18.118,2107.2,10.43,4.2514,100.0,0.0,0.0,840.0,672.5,-11.38,0.91495,270.81,875.17,0.0,0.0,3.0,0.000466787,0.12968,0.0,0.30515,0.0,3.6616,39273.0,2124.3,2017.0,93.0,4.0,8.2419,13.303,0.91495,34.0,672.5
1,94.0,16.322,1.8007,15875400.0,26.0,31.0,0.68112,1.0,1.0,1.0,0.98332,583036000.0,4.227,16831.0,4655.8,1817.0,2537.5,7820.6,6443.5,2107.5,0.3,1.1304,0.80723,0.28954,190.3,28.791,25.242,20.946,97.638,17.68,0.0231957,0.00836037,0.0158451,17.701,2107.5,10.316,4.251,100.0,0.0,0.0,840.0,706.5,-28.162,1.2772,271.73,888.47,0.0,0.0,3.0,0.000458858,0.12691,0.0,0.29523,0.0,3.5438,39270.0,2124.0,2017.0,94.0,4.0,10.572,17.853,1.2772,21.6,706.5
1,95.0,15.473,1.8476,15856000.0,26.0,31.0,0.66371,1.0,1.0,1.0,1.0,583036000.0,4.0535,16994.0,4637.4,1745.1,2609.5,8002.0,6654.3,2107.9,0.3,1.1293,0.79329,0.28038,190.59,26.903,25.53,20.038,100.81,17.303,0.0229143,0.00814723,0.015417,17.324,2107.9,10.204,4.2505,100.0,0.0,0.0,840.0,728.1,-29.162,1.242,273.01,904.8,0.0,0.0,3.0,0.00045084,0.12359,0.0,0.28978,0.0,3.4775,39266.0,2123.7,2017.0,95.0,4.0,9.426,15.473,1.242,12.2,728.1
1,96.0,16.018,1.8945,15835800.0,26.0,31.0,0.64748,1.0,1.0,1.0,1.0,583036000.0,3.8764,17150.0,4621.0,1671.4,2683.2,8174.0,6854.3,2108.3,0.3,1.1275,0.78126,0.27543,190.87,25.099,25.825,19.174,103.82,16.947,0.022633,0.00793408,0.0150168,16.968,2108.3,10.095,4.2501,92.485,0.0,0.0,840.0,740.3,-29.162,1.3985,274.25,920.27,0.0,0.0,3.0,0.000443656,0.12045,0.0,0.28974,0.0,3.476,39263.0,2123.4,2017.0,96.0,4.0,9.7145,16.018,1.3985,61.6,740.3
1,97.0,14.354,1.9414,14145400.0,27.0,31.0,0.63223,1.0,1.0,1.0,1.0,583036000.0,3.6971,17298.0,4606.4,1596.5,2758.0,8337.3,7044.3,2108.9,0.3,1.1251,0.77063,0.27561,191.14,23.374,26.124,18.353,106.68,16.611,0.0223516,0.00772093,0.0146404,16.632,2108.9,9.9891,4.2496,100.0,0.0,0.0,840.0,801.9,-62.831,1.3844,275.65,936.29,0.0,0.0,3.0,0.00043786,0.11787,0.0,0.28792,0.0,3.455,39259.0,2123.1,2017.0,97.0,4.0,8.7917,14.354,1.3844,23.1,801.9
1,98.0,13.976,1.9893,15793600.0,27.0,32.0,0.62086,1.0,1.0,1.0,1.0,583036000.0,3.5166,17429.0,4593.3,1521.0,2833.6,8480.7,7211.0,2109.5,0.3,1.1211,0.76675,0.27392,191.42,21.833,26.426,17.648,109.19,16.321,0.022064,0.00750302,0.0143549,16.342,2109.5,9.8854,4.2492,100.0,0.0,0.0,840.0,825.0,-67.192,1.5176,277.03,950.64,0.0,0.0,3.0,0.000432484,0.11566,0.0,0.28487,0.0,3.4189,39256.0,2122.8,2017.0,98.0,4.0,8.8059,13.976,1.5176,49.9,825.0
1,99.0,11.063,2.0361,15771600.0,27.0,32.0,0.60843,1.0,1.0,1.0,1.0,583036000.0,3.336,17560.0,4581.6,1445.1,2909.4,8623.9,7377.6,2110.1,0.3,1.1173,0.76134,0.27107,191.69,20.297,26.73,16.937,111.7,16.031,0.0214941,0.00729029,0.0140453,16.052,2110.1,9.7837,4.2488,100.0,0.0,0.0,840.0,874.9,-98.598,1.3925,278.55,964.62,0.0,0.0,3.0,0.000427337,0.11367,0.0,0.28302,0.0,3.3964,39252.0,2122.5,2017.0,99.0,4.0,7.3826,11.063,1.3925,11.5,874.9
2,1.0,0.0,0.0,16636300.0,24.0,30.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0165,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.025,0.025,0.0,0.0,19.01,6.4898,10.0,0.0,0.0,0.0,0.0,0.0,8.4013,0.0,0.0,0.0,0.0,1.7987,0.0256593,0.0857335,0.0,0.22129,0.0,2.6555,39622.0,2153.3,2017.0,1.0,1.0,8.4013,0.0,8.4013,0.2,0.0
2,2.0,0.14253,0.012464,15195900.0,25.0,30.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0191647,0.79347,0.31739,0.47608,0.0,0.0,0.0,0.79347,0.1,1.0,1.0,0.0932801,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.024838,0.025,0.0210271,0.79347,19.083,6.4336,0.0,0.0,0.0,0.0,0.2,0.0,8.8219,8.4013,0.0,0.0,0.0,1.8755,0.0287019,0.11625,0.0,0.27264,0.0,3.2704,39619.0,2153.0,2017.0,2.0,4.0,8.9069,0.14253,8.8219,8.5,0.2
2,3.0,0.15914,0.025256,15205500.0,25.0,30.0,1.1778,0.87377,1.0,1.0,1.0,0.0,0.0223413,1.6968,0.6787,1.0181,0.0,0.0,0.0,1.6709,0.1,1.0,1.0,0.0948666,0.0932801,0.0539567,0.0,0.0160706,0.0,0.0232529,0.053,0.0246717,0.053,0.04428,1.6709,19.174,6.3752,0.0,0.0,0.0,0.0,8.7,0.0,2.1092,17.223,0.14253,0.0,0.0,1.8755,0.0206241,0.13757,0.0,0.46402,0.0,5.5686,39613.0,2152.6,2017.0,3.0,4.0,8.5819,0.15914,8.4866,0.0,8.7
2,4.0,0.19379,0.038048,13609400.0,25.0,29.0,1.1778,0.71915,1.0,1.0,1.0,0.0,0.0255769,3.1209,1.2484,1.8725,0.0,0.0,0.0,3.0138,0.1,1.0,1.0,0.10402,0.18815,0.0992448,0.0,0.0300624,0.0,0.0588396,0.053,0.0245054,0.053,0.0798666,3.0138,19.299,6.4518,0.0,0.0,0.0,0.0,8.7,0.0,8.7728,19.332,0.30167,0.0,0.0,1.8755,0.00842225,0.14606,0.0,0.7476,0.0,8.9707,39604.0,2151.8,2017.0,4.0,4.0,8.8857,0.19379,8.7728,12.3,8.7
2,5.0,0.23487,0.050512,16679800.0,24.0,30.0,1.1778,0.72418,1.0,1.0,1.0,0.0,0.0285475,4.6859,1.8744,2.8116,0.0,0.0,0.0,4.4462,0.1,1.0,1.0,0.12673,0.29216,0.14901,0.0,0.0463529,0.0,0.0967983,0.053,0.0243433,0.053,0.11783,4.4462,19.469,6.7489,0.0,0.0,0.0,0.0,21.0,0.0,1.5496,28.105,0.49546,0.0,0.0,1.8755,0.0113822,0.15095,0.0,0.68908,0.0,8.2684,39596.0,2151.1,2017.0,5.0,4.0,9.7773,0.23487,9.6387,0.0,21.0
2,6.0,0.29591,0.062976,13629100.0,25.0,29.0,1.1778,0.64783,1.0,1.0,1.0,0.0,0.0318862,6.619,2.6476,3.9714,0.0,0.0,0.0,6.1648,0.1,1.0,1.0,0.12925,0.41889,0.21048,0.0,0.0660634,0.0,0.14234,0.053,0.0241813,0.053,0.16337,6.1648,19.618,6.9966,0.0,0.0,0.0,0.0,21.0,0.0,10.431,29.655,0.73033,0.0,0.0,1.8755,0.00868396,0.15172,0.0,0.73786,0.0,8.8547,39587.0,2150.4,2017.0,6.0,4.0,10.599,0.29591,10.431,17.0,21.0
2,7.0,0.32866,0.07544,15249700.0,25.0,30.0,1.1778,0.75917,1.0,1.0,1.0,0.0,0.0352223,8.6003,3.4401,5.1602,0.0,0.0,0.0,7.8758,0.1,1.0,1.0,0.14908,0.54814,0.27349,0.0,0.0869632,0.0,0.18768,0.053,0.0240193,0.053,0.20871,7.8758,19.736,7.3077,0.0,0.0,0.0,0.0,38.0,0.0,10.625,40.086,1.0262,0.0,0.0,1.8755,0.0162347,0.15694,0.0,0.63319,0.0,7.5986,39579.0,2149.8,2017.0,7.0,4.0,10.814,0.32866,10.625,14.4,38.0
2,8.0,0.39584,0.088232,15262000.0,25.0,30.0,1.1778,0.84756,1.0,1.0,1.0,0.0,0.0396544,10.918,4.3673,6.5509,0.0,0.0,0.0,9.8198,0.1,1.0,1.0,0.16782,0.69722,0.3472,0.0,0.11082,0.0,0.2392,0.053,0.023853,0.053,0.26023,9.8198,19.82,7.5159,0.0,0.0,30.0,0.0,52.4,0.0,11.244,50.711,1.3549,0.0,0.0,1.8755,0.0239001,0.36962,0.0,0.50652,60.0,6.0779,39573.0,2149.3,2017.0,8.0,4.0,11.47,0.39584,11.244,0.0,52.4
2,9.0,0.45323,0.10102,15274900.0,25.0,30.0,1.1778,1.0,1.0,1.0,1.0,0.0,0.0452252,13.552,5.4209,8.1313,0.0,0.0,0.0,11.964,0.1,1.0,1.0,0.19129,0.86503,0.43096,0.0,0.13807,0.0,0.29601,0.053,0.0236867,0.053,0.31703,11.964,34.736,8.0742,13.766,0.0,30.0,30.0,52.4,0.0,11.427,61.956,1.7507,0.0,0.0,3.0,0.0305006,0.4688,0.0,0.29764,0.0,3.5712,39570.0,2149.0,2017.0,9.0,4.0,11.688,0.45323,11.427,0.0,52.4
2,10.0,0.41892,0.11382,15288300.0,25.0,30.0,1.1778,1.0,1.0,1.0,1.0,0.0,0.0527212,16.586,6.6345,9.9517,0.0,0.0,0.0,14.36,0.1,1.0,1.0,0.22305,1.0563,0.52744,0.0,0.16938,0.0,0.35951,0.053,0.0235204,0.053,0.38053,14.36,42.701,8.03,28.886,0.0,0.0,60.0,52.4,0.0,9.3741,73.382,2.204,0.0,0.0,3.0,0.0277916,0.53409,0.0,0.29668,0.0,3.5599,39566.0,2148.7,2017.0,10.0,4.0,9.6245,0.41892,9.3741,0.0,52.4
2,11.0,0.36196,0.12661,15302100.0,25.0,30.0,1.1778,1.0,1.0,1.0,1.0,0.0,0.0614598,20.162,8.0646,12.097,0.0,0.0,0.0,17.099,0.1,1.0,1.0,0.26028,1.2794,0.64114,0.0,0.20613,0.0,0.43211,0.053,0.0233541,0.053,0.45313,17.099,48.973,7.9904,16.093,0.0,30.0,60.0,52.4,0.0,7.3662,82.757,2.6229,0.0,0.0,3.0,0.0267159,0.59985,0.0,0.29742,0.0,3.5684,39563.0,2148.4,2017.0,11.0,4.0,7.5961,0.36196,7.3662,17.9,52.4
2,12.0,0.37166,0.1394,15316300.0,25.0,30.0,1.1778,1.0,1.0,1.0,1.0,0.0,0.0716467,24.375,9.7499,14.625,0.0,0.0,0.0,20.231,0.1,1.0,1.0,0.30371,1.5397,0.77511,0.0,0.24944,0.0,0.5151,0.053,0.0231878,0.053,0.53613,20.231,53.88,7.9524,53.265,0.0,0.0,90.0,70.3,0.0,6.6408,90.123,2.9849,0.0,0.0,3.0,0.0255121,0.64609,0.0,0.2938,0.0,3.5255,39559.0,2148.1,2017.0,12.0,4.0,6.883,0.37166,6.6408,0.1,70.3
2,13.0,0.50622,0.15219,11875400.0,27.0,30.0,1.1778,1.0,1.0,1.0,1.0,0.0,0.0835222,29.338,11.735,17.603,0.0,0.0,0.0,23.81,0.1,1.0,1.0,0.30036,1.8434,0.93296,0.0,0.30046,0.0,0.60994,0.053,0.0230215,0.053,0.63097,23.81,57.666,7.9171,43.353,0.0,0.0,90.0,70.4,0.0,7.1927,96.764,3.3565,0.0,0.0,3.0,0.0246575,0.6832,0.0,0.29754,0.0,3.5709,39556.0,2147.8,2017.0,13.0,4.0,7.4994,0.50622,7.1927,5.9,70.4
2,14.0,0.63799,0.16564,13726000.0,27.0,31.0,1.1778,1.0,1.0,1.0,1.0,0.0,0.0980759,34.266,13.707,20.56,0.0,0.0,0.0,27.256,0.1,1.0,1.0,0.38015,2.1437,1.0897,0.0,0.35278,0.0,0.70126,0.053,0.0228467,0.053,0.72229,27.256,60.551,7.8814,38.554,0.0,0.0,90.0,76.3,0.0,7.7279,103.96,3.8627,0.0,0.0,3.0,0.0240187,0.73286,0.0,0.30447,0.0,3.6543,39552.0,2147.5,2017.0,14.0,4.0,8.1163,0.63799,7.7279,23.4,76.3
2,15.0,0.56657,0.17902,11899100.0,25.0,28.0,1.1883,1.0,1.0,1.0,1.0,0.0,0.11508,40.617,16.247,24.37,0.0,0.0,0.0,31.555,0.11,1.0,1.0,0.43327,2.5239,1.2916,0.0,0.41707,0.0,0.81519,0.053,0.0226728,0.053,0.83622,31.555,62.701,7.8441,50.588,0.0,0.0,90.0,99.7,0.0,5.9709,111.68,4.5007,0.0,0.0,3.0,0.0227492,0.74661,0.0,0.2949,0.0,3.5377,39548.0,2147.2,2017.0,15.0,4.0,6.3245,0.56657,5.9709,26.2,99.7
2,16.0,0.87559,0.19115,15377500.0,24.0,29.0,1.214,1.0,1.0,1.0,1.0,0.0,0.13317,47.899,19.16,28.739,0.0,0.0,0.0,36.328,0.11,1.0,1.0,0.58188,2.9571,1.5232,0.0,0.49229,0.0,0.94167,0.053,0.022515,0.053,0.9627,36.328,64.051,7.805,67.251,0.0,0.0,90.0,125.9,0.0,7.7633,117.65,5.0673,0.0,0.0,3.0,0.0211916,0.69509,0.0,0.2803,0.0,3.3635,39545.0,2146.9,2017.0,16.0,4.0,8.2978,0.87559,7.7633,32.3,125.9
2,17.0,1.3174,0.20329,13768500.0,25.0,29.0,1.2383,1.0,1.0,1.0,1.0,0.0,0.15411,57.812,23.125,34.687,0.0,0.0,0.0,42.636,0.12,1.0,1.0,0.63679,3.539,1.8384,0.0,0.59179,0.0,1.1088,0.053,0.0223572,0.053,1.1298,42.636,64.892,7.7658,87.912,0.0,0.0,90.0,158.2,0.0,9.3629,125.42,5.9429,0.0,0.0,3.0,0.0199054,0.65401,0.0,0.26981,0.0,3.2372,39542.0,2146.6,2017.0,17.0,4.0,10.113,1.3174,9.3629,5.0,158.2
2,18.0,1.4972,0.21575,15410200.0,25.0,30.0,1.2636,1.0,1.0,1.0,1.0,0.0,0.179,68.682,27.473,41.209,0.0,0.0,0.0,49.349,0.13,1.0,1.0,0.77895,4.1758,2.1841,0.0,0.70498,0.0,1.2867,0.053,0.0221952,0.053,1.3078,49.349,65.257,7.7235,79.231,0.0,0.0,90.0,163.2,0.0,9.2037,134.78,7.2603,0.0,0.0,3.0,0.0188575,0.61548,0.0,0.26633,0.0,3.1954,39539.0,2146.4,2017.0,18.0,4.0,10.065,1.4972,9.2037,0.0,163.2
2,19.0,1.2652,0.22854,13798400.0,25.0,29.0,1.2907,1.0,1.0,1.0,1.0,0.0,0.20867,82.144,32.858,49.287,0.0,0.0,0.0,57.412,0.14,1.0,1.0,0.87146,4.9548,2.6122,0.0,0.84219,0.0,1.5004,0.053,0.0220289,0.053,1.5214,57.412,65.3,7.6781,65.53,0.0,0.0,90.0,163.2,0.0,6.8615,143.98,8.7575,0.0,0.0,3.0,0.0181895,0.612,0.0,0.27167,0.0,3.2591,39535.0,2146.1,2017.0,19.0,4.0,7.616,1.2652,6.8615,0.2,163.2
2,20.0,2.1061,0.24101,13813700.0,26.0,30.0,1.3197,1.0,1.0,1.0,1.0,0.0,0.24237,97.29,38.916,58.374,0.0,0.0,0.0,66.198,0.14,1.0,1.0,0.99513,5.8262,3.0938,0.0,0.99917,0.0,1.7332,0.053,0.0218669,0.053,1.7542,66.198,65.021,7.6367,54.604,0.0,0.0,90.0,163.4,0.0,9.1116,150.85,10.023,0.0,0.0,3.0,0.0177064,0.62162,0.0,0.281,0.0,3.3711,39532.0,2145.8,2017.0,20.0,4.0,10.286,2.1061,9.1116,7.7,163.4
2,21.0,1.7565,0.25413,15461600.0,25.0,30.0,1.3492,1.0,1.0,1.0,1.0,0.0,0.28357,114.74,45.897,68.846,0.0,0.0,0.0,76.01,0.15,1.0,1.0,1.2532,6.8213,3.6488,0.0,1.1793,0.0,1.9932,0.053,0.0216963,0.053,2.0143,76.01,64.323,7.5886,48.086,0.0,0.0,90.0,171.1,0.0,6.9038,159.96,12.129,0.0,0.0,3.0,0.0171558,0.63452,0.0,0.28686,0.0,3.4426,39529.0,2145.5,2017.0,21.0,4.0,7.9555,1.7565,6.9038,15.7,171.1
2,22.0,2.3616,0.26692,16956700.0,24.0,30.0,1.3818,1.0,1.0,1.0,1.0,0.0,0.33058,136.98,54.792,82.188,0.0,0.0,0.0,88.103,0.16,1.0,1.0,1.5431,8.0745,4.356,0.0,1.4048,0.0,2.3137,0.053,0.02153,0.053,2.3347,88.103,63.175,7.5436,52.126,0.0,0.0,90.0,186.8,0.0,7.6348,166.86,13.885,0.0,0.0,3.0,0.0164423,0.62339,0.0,0.28561,0.0,3.4274,39525.0,2145.2,2017.0,22.0,4.0,9.0071,2.3616,7.6348,12.2,186.8
2,23.0,2.8292,0.27938,16976200.0,24.0,30.0,1.4151,1.0,1.0,1.0,1.0,0.0,0.38396,164.57,65.827,98.741,0.0,0.0,0.0,102.62,0.16,1.0,1.0,1.8,9.6176,5.2333,0.0,1.6859,0.0,2.6984,0.053,0.021368,0.053,2.7195,102.62,61.643,7.5021,51.329,0.0,0.0,90.0,199.0,0.0,7.5811,174.5,16.247,0.0,0.0,3.0,0.0157906,0.59886,0.0,0.28473,0.0,3.4164,39522.0,2145.0,2017.0,23.0,4.0,9.1856,2.8292,7.5811,0.0,199.0
2,24.0,3.2017,0.29185,15515100.0,25.0,30.0,1.4492,1.0,1.0,1.0,1.0,0.0,0.44597,196.95,78.779,118.17,0.0,0.0,0.0,119.12,0.17,1.0,1.0,1.992,11.418,6.263,0.0,2.019,0.0,3.1357,0.053,0.021206,0.053,3.1567,119.12,59.836,7.4599,37.919,0.0,0.0,90.0,199.0,0.0,7.1339,182.08,19.076,0.0,0.0,3.0,0.0152899,0.57995,0.0,0.28957,0.0,3.4759,39518.0,2144.7,2017.0,24.0,4.0,8.916,3.2017,7.1339,0.3,199.0
2,25.0,3.5303,0.30464,15533300.0,25.0,30.0,1.4849,1.0,1.0,1.0,1.0,0.0,0.51989,233.0,93.2,139.8,0.0,0.0,0.0,136.9,0.18,1.0,1.0,2.3173,13.41,7.4094,0.0,2.3934,0.0,3.6069,0.053,0.0210397,0.053,3.628,136.9,57.651,7.4127,24.883,0.0,0.0,90.0,199.3,0.0,6.6196,189.21,22.278,0.0,0.0,3.0,0.0148309,0.56354,0.0,0.29428,0.0,3.5309,39515.0,2144.4,2017.0,25.0,4.0,8.5847,3.5303,6.6196,9.8,199.3
2,26.0,3.8824,0.31743,13909800.0,25.0,29.0,1.5234,1.0,1.0,1.0,1.0,0.0,0.60607,275.35,110.14,165.21,0.0,0.0,0.0,157.1,0.19,1.0,1.0,2.5655,15.727,8.756,0.0,2.8289,0.0,4.1421,0.053,0.0208734,0.053,4.1631,157.1,55.18,7.3556,21.533,0.0,0.0,90.0,209.1,0.0,5.9447,195.83,25.808,0.0,0.0,3.0,0.0142452,0.69646,0.0,0.29408,60.0,3.5288,39511.0,2144.1,2017.0,26.0,4.0,8.0489,3.8824,5.9447,10.2,209.1
2,27.0,6.3895,0.3299,18422800.0,23.0,30.0,1.564,1.0,1.0,1.0,1.0,0.0,0.70395,322.51,129.0,193.51,0.0,0.0,0.0,178.83,0.19,1.0,1.0,3.3975,18.292,10.256,0.0,3.3186,0.0,4.718,0.053,0.0207113,0.053,4.739,178.83,62.775,7.3087,18.906,0.0,0.0,90.0,219.3,0.0,7.7488,201.78,29.691,0.0,0.0,3.0,0.0135658,0.75937,0.0,0.28849,0.0,3.4613,39508.0,2143.8,2017.0,27.0,4.0,11.018,6.3895,7.7488,0.0,219.3
2,28.0,6.2251,0.34203,17076500.0,24.0,30.0,1.6057,1.0,1.0,1.0,1.0,0.0,0.81464,385.82,154.33,231.49,0.0,0.0,0.0,207.04,0.2,1.0,1.0,3.7891,21.69,12.269,0.0,3.9555,0.0,5.4654,0.053,0.0205536,0.053,5.4864,207.04,67.695,7.2588,1.768,0.0,0.0,90.0,219.3,0.0,6.182,209.52,36.08,0.0,0.0,0.0,0.0130649,0.80433,0.0,0.2913,0.0,3.4955,39504.0,2143.5,2017.0,28.0,4.0,9.2902,6.2251,6.182,0.0,219.3
2,29.0,4.9509,0.3545,17096900.0,24.0,30.0,1.6153,0.77384,1.0,1.0,1.0,0.0,0.9462,456.51,182.61,273.91,0.0,0.0,0.0,237.5,0.21,1.0,1.0,4.3288,25.479,14.517,0.0,4.6892,0.0,6.2727,0.053,0.0203915,0.053,6.2937,237.5,70.483,7.1422,0.0,0.0,0.0,90.0,219.3,0.0,4.3001,215.71,42.305,0.0,0.0,1.8755,0.00842546,0.84219,0.0,0.62667,0.0,7.5199,39497.0,2142.9,2017.0,29.0,4.0,6.9015,4.9509,4.3001,0.0,219.3
2,30.0,5.7096,0.36696,17117300.0,24.0,30.0,1.6249,0.5168,0.7484,1.0,1.0,0.0,1.0645,537.96,215.18,322.78,0.0,0.0,0.0,271.4,0.21,1.0,1.0,4.2751,29.808,17.107,0.0,5.5297,0.0,7.171,0.053,0.0202295,0.053,7.192,271.4,73.409,8.5011,0.0,0.0,30.0,90.0,219.3,0.0,4.1701,220.01,47.256,0.0,0.0,1.8755,0.00414233,0.80083,0.0,0.65714,0.0,7.8852,39489.0,2142.2,2017.0,30.0,4.0,7.1004,5.7096,4.1701,0.0,219.3
2,31.0,6.8286,0.37942,15644500.0,25.0,30.0,1.6347,0.90876,1.0,1.0,1.0,0.0,1.2323,618.51,247.4,371.11,0.0,0.0,0.0,303.77,0.22,1.0,1.0,5.1524,34.083,19.669,0.0,6.3855,0.0,8.0288,0.053,0.0200675,0.053,8.0498,303.77,72.049,9.85,0.0,0.0,0.0,120.0,219.3,0.0,0.74799,224.18,52.966,0.0,0.0,1.8755,0.0207482,0.85293,0.0,0.56098,0.0,6.732,39482.0,2141.7,2017.0,31.0,4.0,7.2632,6.8286,3.9223,0.0,219.3
2,32.0,8.8184,0.39222,15663100.0,26.0,31.0,1.6445,0.71601,1.0,1.0,0.94148,0.0,1.4077,717.05,286.82,430.23,0.0,0.0,0.0,341.97,0.23,1.0,1.0,5.2839,39.235,22.802,0.0,7.3918,0.0,9.0413,0.053,0.0199012,0.053,9.0623,341.97,70.735,10.672,0.0,0.0,0.0,120.0,219.3,0.0,1.3464,224.92,59.794,0.0,0.0,1.8755,0.00925201,0.74544,0.0,0.76894,0.0,9.228,39473.0,2140.9,2017.0,32.0,4.0,9.3855,10.782,4.6428,0.6,219.3
2,33.0,5.8143,0.4053,12147000.0,26.0,29.0,1.6548,0.53258,0.88736,1.0,0.96354,0.0,1.5895,818.19,327.28,490.91,0.0,0.0,0.0,379.76,0.23,1.0,1.0,4.7905,44.519,26.018,0.0,8.4584,0.0,10.043,0.0528031,0.0197311,0.053,10.064,379.76,68.814,11.638,0.0,0.0,30.0,120.0,219.9,0.0,2.5788,226.27,68.613,0.0,0.0,1.8755,0.00342376,0.69212,0.0,0.72857,0.0,8.7425,39464.0,2140.2,2017.0,33.0,4.0,5.7092,6.7382,2.5788,11.7,219.9
2,34.0,10.173,0.42007,14042700.0,26.0,30.0,1.6593,1.0,1.0,1.0,1.0,0.0,1.7596,913.77,365.51,548.26,0.0,0.0,0.0,414.11,0.24,1.0,1.0,5.7574,49.31,28.95,0.0,9.4481,0.0,10.912,0.0522544,0.019539,0.0528031,10.933,414.11,64.627,12.575,7.0181,0.0,0.0,150.0,231.6,0.0,3.1535,228.85,74.427,0.0,0.0,3.0,0.0399298,0.70395,0.0,0.3015,0.0,3.618,39460.0,2139.9,2017.0,34.0,4.0,7.6016,10.173,3.1535,12.6,231.6
2,35.0,9.3377,0.43523,15718700.0,25.0,30.0,1.654,1.0,1.0,1.0,1.0,0.0,1.9819,1038.4,415.37,623.06,0.0,0.0,0.0,456.95,0.25,1.0,1.0,6.7702,55.067,32.557,0.0,10.592,0.0,11.918,0.0516916,0.0193421,0.0522544,11.939,456.95,59.695,11.771,3.292,0.0,0.0,150.0,244.2,0.0,2.4557,232.0,84.6,0.0,0.0,1.5986,0.0251799,0.59074,0.0,0.29925,0.0,3.5921,39457.0,2139.6,2017.0,35.0,4.0,6.6151,9.3377,2.4557,10.1,244.2
2,36.0,10.074,0.45,15737000.0,25.0,30.0,1.6485,1.0,1.0,1.0,1.0,0.0,2.2458,1187.1,474.84,712.26,0.0,0.0,0.0,505.9,0.25,1.0,1.0,7.3291,61.837,36.818,0.0,11.965,0.0,13.054,0.0511429,0.01915,0.0516916,13.075,505.9,54.012,11.001,0.0,0.0,0.0,150.0,254.3,0.0,2.2352,234.46,93.937,0.0,0.0,1.8755,0.0209766,0.51097,0.0,0.2969,0.0,3.5626,39453.0,2139.3,2017.0,36.0,4.0,6.8706,10.074,2.2352,10.7,254.3
2,37.0,11.111,0.46477,15755100.0,25.0,30.0,1.6431,0.92358,1.0,1.0,1.0,0.0,2.5338,1350.5,540.22,810.33,0.0,0.0,0.0,557.87,0.26,1.0,1.0,7.8307,69.167,41.442,0.0,13.48,0.0,14.244,0.0505942,0.018958,0.0511429,14.265,557.87,47.833,10.081,0.0,0.0,0.0,150.0,265.0,0.0,1.511,236.69,104.01,0.0,0.0,1.8755,0.0145211,0.44045,0.0,0.55562,0.0,6.6671,39447.0,2138.7,2017.0,37.0,4.0,7.2994,11.111,2.0562,1.0,265.0
2,38.0,8.997,0.47955,17278500.0,25.0,31.0,1.6377,0.69914,1.0,1.0,0.94306,0.0,2.8452,1528.9,611.56,917.34,0.0,0.0,0.0,612.58,0.27,1.0,1.0,7.9922,76.997,46.412,0.0,15.11,0.0,15.475,0.0500454,0.0187659,0.0505942,15.496,612.58,42.011,9.1343,0.0,0.0,30.0,150.0,266.0,0.0,1.7624,238.21,115.12,0.0,0.0,1.8755,0.00420729,0.36254,0.0,0.82717,0.0,9.9255,39437.0,2137.9,2017.0,38.0,4.0,7.3101,10.961,1.7624,0.2,266.0
