RERUN_SET,TIME,DVS,TMIN,TMAX,LAI,WL0,IR,N2O,NH3,LEACHED,CO2RELEASED,SOC,SON,DOY,CROPSTA,RAIN
2,173.0,1.8227,27.0,30.0,4.0301,56.128,0.0,0.00141022,0.17607,0.43567,16.29,139011.0,6440.0,173.0,4.0,11.4
2,174.0,1.8709,28.0,31.0,3.8842,50.052,0.0,0.00139773,0.16746,0.43138,16.234,138995.0,6438.6,174.0,4.0,5.5
2,175.0,1.9197,28.0,31.0,3.7342,31.965,0.0,0.00136231,0.1668,0.42736,16.38,138978.0,6437.3,175.0,4.0,8.2
2,176.0,1.9686,28.0,31.0,3.5809,19.367,0.0,0.00131363,0.16841,0.42353,16.546,138962.0,6435.9,176.0,4.0,11.1
2,177.0,2.0174,28.0,31.0,3.4252,9.5766,0.0,0.00131697,0.17524,0.41982,16.654,138945.0,6434.5,177.0,4.0,11.3
3,300.0,0.0,26.0,29.0,0.0165,10.0,50.0,0.00432104,0.0760668,0.41353,10.535,140471.0,6449.6,300.0,1.0,0.8
3,301.0,0.012792,27.0,30.0,0.019074,48.872,0.0,0.00374044,0.0802764,0.19804,10.194,140461.0,6448.8,301.0,4.0,9.3
3,302.0,0.02624,27.0,31.0,0.0222021,46.179,0.0,0.00335037,0.0772437,0.19741,9.7321,140451.0,6448.0,302.0,4.0,17.0
3,303.0,0.0396167,27.0,31.0,0.025824,49.746,0.0,0.00307398,0.0760335,0.19675,9.2533,140442.0,6447.3,303.0,4.0,29.2
3,304.0,0.0529933,27.0,27.0,0.0300366,65.767,0.0,0.00286776,0.0834507,0.19603,9.5314,140432.0,6446.6,304.0,4.0,1.1
3,305.0,0.0654573,26.0,28.0,0.0321306,58.008,0.0,0.00273645,0.0923202,0.19525,9.6314,140423.0,6445.8,305.0,4.0,17.8
3,306.0,0.0779213,26.0,31.0,0.0370145,65.577,0.0,0.00264029,0.10609,0.19441,10.147,140413.0,6445.1,306.0,4.0,32.8
3,307.0,0.0910057,27.0,30.0,0.0429207,85.0,0.0,0.00258754,0.51817,0.19351,15.916,140397.0,6444.3,307.0,4.0,18.1
3,308.0,0.10445,26.0,31.0,0.0499597,85.0,0.0,0.00253469,0.69028,0.19255,18.311,140378.0,6443.6,308.0,4.0,66.9
3,309.0,0.11754,26.0,28.0,0.0579316,85.0,0.0,0.00248449,0.71612,0.19151,18.38,140360.0,6442.8,309.0,4.0,1.1
3,310.0,0.13,26.0,27.0,0.0667372,74.685,0.0,0.00241429,0.66155,0.1904,17.711,140342.0,6442.1,310.0,4.0,38.7
3,311.0,0.14214,26.0,28.0,0.0766143,85.0,0.0,0.00235011,0.63624,0.18922,17.41,140325.0,6441.4,311.0,4.0,51.2
3,312.0,0.1546,26.0,29.0,0.0882596,85.0,0.0,0.00231016,0.64273,0.18797,17.45,140307.0,6440.7,312.0,4.0,30.7
3,313.0,0.16739,26.0,30.0,0.10203,85.0,0.0,0.00229074,0.65872,0.18664,17.499,140290.0,6439.9,313.0,4.0,20.0
3,314.0,0.18051,26.0,30.0,0.11835,85.0,0.0,0.00228102,0.66525,0.18525,17.342,140273.0,6439.1,314.0,4.0,39.9
3,315.0,0.19363,26.0,30.0,0.13729,85.0,0.0,0.00227024,0.65656,0.18378,17.023,140256.0,6438.3,315.0,4.0,60.0
3,316.0,0.20675,26.0,30.0,0.15926,85.0,0.0,0.00225873,0.64306,0.18225,16.703,140239.0,6437.5,316.0,4.0,23.7
3,317.0,0.21987,26.0,30.0,0.18474,85.0,0.0,0.00224734,0.62677,0.18065,16.376,140222.0,6436.7,317.0,4.0,17.9
3,318.0,0.23299,26.0,31.0,0.21429,85.0,0.0,0.00223828,0.61511,0.17899,16.191,140206.0,6435.9,318.0,4.0,16.3
3,319.0,0.24608,27.0,31.0,0.24849,85.0,0.0,0.00223985,0.61798,0.17727,16.189,140190.0,6435.0,319.0,4.0,0.0
3,320.0,0.25946,27.0,31.0,0.28902,70.468,0.0,0.00224512,0.61041,0.1755,16.013,140174.0,6434.2,320.0,4.0,5.6
3,321.0,0.27283,27.0,30.0,0.33617,64.481,0.0,0.00224522,0.59068,0.17367,15.63,140158.0,6433.3,321.0,4.0,18.3
3,322.0,0.28628,27.0,31.0,0.3913,72.549,0.0,0.00223579,0.5623,0.17179,15.322,140143.0,6432.4,322.0,4.0,14.9
3,323.0,0.29966,27.0,30.0,0.45514,76.638,0.0,0.00223163,0.53826,0.16986,14.976,140128.0,6431.6,323.0,4.0,50.5
3,324.0,0.3131,26.0,30.0,0.52978,85.0,0.0,0.00221567,0.49141,0.16789,14.375,140114.0,6430.7,324.0,4.0,14.5
3,325.0,0.32622,26.0,31.0,0.61455,85.0,0.0,0.0021997,1.0785,0.16588,21.548,140092.0,6429.9,325.0,4.0,49.3
3,326.0,0.33931,26.0,31.0,0.71261,85.0,0.0,0.00219355,1.2804,0.16383,23.568,140069.0,6429.1,326.0,4.0,60.8
3,327.0,0.35239,26.0,30.0,0.82631,85.0,0.0,0.00218591,1.276,0.16175,23.419,140045.0,6428.2,327.0,4.0,29.4
3,328.0,0.36551,26.0,31.0,0.95852,85.0,0.0,0.00217362,1.1951,0.15964,22.569,140023.0,6427.4,328.0,4.0,5.4
3,329.0,0.3786,26.0,31.0,1.1115,77.824,0.0,0.00216956,1.0981,0.15751,21.288,140001.0,6426.6,329.0,4.0,0.0
3,330.0,0.39168,26.0,31.0,1.2546,63.374,0.0,0.00216657,0.97552,0.15535,19.701,139982.0,6425.7,330.0,4.0,18.4
3,331.0,0.40477,26.0,31.0,1.4296,67.922,0.0,0.00216113,0.84691,0.15317,18.092,139964.0,6424.8,331.0,4.0,0.3
3,332.0,0.41988,26.0,31.0,1.6304,55.398,0.0,0.00213691,0.64828,0.15097,15.182,139948.0,6424.0,332.0,4.0,10.3
3,333.0,0.43499,27.0,30.0,1.8537,48.94,0.0,0.00206469,0.47337,0.14876,13.324,139935.0,6423.3,333.0,4.0,20.3
3,334.0,0.45052,25.0,31.0,2.0608,52.186,0.0,0.00134711,0.35382,0.14654,11.915,139923.0,6422.6,334.0,4.0,0.5
3,335.0,0.46529,26.0,30.0,2.3421,29.627,0.0,0.00117629,0.26704,0.14431,11.656,139912.0,6421.8,335.0,4.0,5.3
3,336.0,0.48044,26.0,30.0,2.6181,13.52,0.0,0.00118192,0.19671,0.14208,11.476,139900.0,6421.0,336.0,4.0,54.1
3,337.0,0.4956,26.0,30.0,2.9143,46.039,0.0,0.00115397,0.12986,0.13984,10.685,139889.0,6420.2,337.0,4.0,3.8
3,338.0,0.51075,26.0,30.0,3.2309,29.003,0.0,0.00114844,0.10095,0.1376,10.604,139879.0,6419.4,338.0,4.0,0.0
3,339.0,0.5259,26.0,30.0,3.5582,7.7982,0.0,0.000668854,0.0745644,0.13536,10.658,139868.0,6418.2,339.0,4.0,30.4
3,340.0,0.54105,26.0,30.0,3.8885,20.787,0.0,0.000667478,0.0804107,0.13312,10.61,139857.0,6416.1,340.0,4.0,22.8
3,341.0,0.5562,26.0,30.0,4.2203,24.708,0.0,0.000664709,0.0821458,0.13089,10.512,139813.0,6414.0,341.0,4.0,13.6
3,342.0,0.57136,25.0,30.0,4.5445,21.455,0.0,0.000660622,0.0797508,0.12867,10.288,139802.0,6412.1,342.0,4.0,55.2
3,343.0,0.58613,25.0,30.0,4.8687,63.369,0.0,0.000654152,0.0794509,0.12645,10.156,139792.0,6410.2,343.0,4.0,65.9
3,344.0,0.6009,25.0,30.0,5.1867,85.0,0.0,0.000647684,0.0794374,0.12425,10.078,139782.0,6408.3,344.0,4.0,35.3
3,345.0,0.61568,25.0,29.0,5.4841,85.0,0.0,0.000641792,0.079335,0.12206,9.9875,139578.0,6406.7,345.0,4.0,8.4
3,346.0,0.63007,26.0,27.0,5.7433,77.367,0.0,0.000636427,0.074313,0.11988,10.012,139568.0,6405.2,346.0,4.0,7.2
3,347.0,0.64409,25.0,26.0,5.8105,70.173,0.0,0.00063183,0.0740984,0.11771,9.8338,139558.0,6403.7,347.0,4.0,19.0
3,348.0,0.65734,25.0,27.0,5.8765,75.668,0.0,0.000625594,0.073209,0.11556,9.7021,139548.0,6402.2,348.0,4.0,11.2
3,349.0,0.6696,25.0,27.0,6.0198,72.468,0.0,0.000619627,0.073094,0.11343,9.6679,139539.0,6400.8,349.0,4.0,0.6
3,350.0,0.68186,25.0,28.0,6.1475,61.24,0.0,0.000614676,0.0739057,0.11132,9.7387,139529.0,6399.3,350.0,4.0,98.2
3,351.0,0.69446,25.0,29.0,6.3077,85.0,0.0,0.000610636,0.0754942,0.10922,9.8218,139519.0,6397.8,351.0,4.0,78.7
3,352.0,0.7074,24.0,27.0,6.4761,85.0,0.0,0.000606683,0.0752414,0.10715,9.6364,139509.0,6396.4,352.0,4.0,20.4
3,353.0,0.71931,24.0,28.0,6.5946,85.0,0.0,0.000600718,0.0741665,0.1051,9.507,139500.0,6394.9,353.0,4.0,10.0
3,354.0,0.73157,24.0,29.0,6.7267,75.382,0.0,0.000595215,0.0741901,0.10307,9.5168,139193.0,6393.5,354.0,4.0,32.8
3,355.0,0.74417,25.0,29.0,6.8562,85.0,0.0,0.000590914,0.0717477,0.10106,9.7073,139184.0,6392.3,355.0,4.0,27.7
3,356.0,0.75711,25.0,30.0,6.9416,85.0,0.0,0.000588697,0.0742626,0.0990722,9.8807,139174.0,6391.0,356.0,4.0,15.3
3,357.0,0.77039,26.0,30.0,7.0314,84.268,0.0,0.000587331,0.0776417,0.0971104,10.145,139164.0,6389.7,357.0,4.0,0.0
3,358.0,0.78401,25.0,29.0,7.0783,64.941,0.0,0.00058701,0.0797348,0.0951728,10.133,139153.0,6388.4,358.0,4.0,15.5
3,359.0,0.79695,25.0,30.0,7.1184,69.049,0.0,0.000584345,0.0805053,0.0932599,10.096,138777.0,6387.3,359.0,4.0,0.4
3,360.0,0.81023,26.0,30.0,7.1662,59.218,0.0,0.000581726,0.0778256,0.091372,10.311,138767.0,6386.3,360.0,4.0,24.0
3,361.0,0.82385,26.0,30.0,7.1752,69.735,0.0,0.00058063,0.080733,0.0895096,10.472,138756.0,6385.2,361.0,4.0,2.2
3,362.0,0.83747,26.0,30.0,7.1732,59.493,0.0,0.000579567,0.0829066,0.0876729,10.553,138746.0,6384.1,362.0,4.0,0.0
3,363.0,0.85109,24.0,28.0,7.1607,46.517,0.0,0.000576919,0.0809414,0.0858621,10.075,138736.0,6383.0,363.0,4.0,0.0
3,364.0,0.86335,24.0,28.0,7.1462,25.555,0.0,0.000569286,0.0776591,0.0840776,9.8036,138726.0,6382.0,364.0,4.0,0.0
3,365.0,0.8756,24.0,29.0,7.1227,4.1182,0.0,0.000562983,0.0769151,0.0823194,9.8401,138716.0,6380.9,365.0,4.0,0.8
3,366.0,0.8882,24.0,29.0,7.1066,0.0,0.0,0.00055846,0.087549,0.0,17.199,138699.0,6379.3,366.0,4.0,2.0
3,367.0,0.9008,24.0,30.0,7.0772,0.0,0.0,7.10654e-05,0.0738318,1.5527,25.731,138673.0,6376.9,1.0,4.0,0.2
3,368.0,0.91374,25.0,30.0,7.0465,0.0,50.0,0.0,0.0786208,0.0,29.792,138643.0,6374.2,2.0,4.0,8.5
3,369.0,0.92702,25.0,30.0,6.976,14.105,0.0,0.0,0.0716362,0.0,12.791,138631.0,6373.1,3.0,4.0,0.0
3,370.0,0.9403,25.0,29.0,6.9109,0.0,0.0,0.0,0.083554,0.00428411,12.946,138618.0,6372.0,4.0,4.0,12.3
3,371.0,0.95324,24.0,30.0,6.8235,0.0,0.0,0.0,0.0949427,0.0,13.146,138605.0,6370.9,5.0,4.0,0.0
3,372.0,0.96618,25.0,29.0,6.7522,0.0,0.0,0.0,0.11148,0.0,23.889,138581.0,6369.0,6.0,4.0,17.0
3,373.0,0.97912,25.0,30.0,6.6469,0.0,0.0,0.0,0.10253,0.0,15.764,138565.0,6367.6,7.0,4.0,14.4
3,374.0,0.9924,25.0,30.0,6.5488,0.0,0.0,0.0,0.1049,0.0,14.981,138550.0,6366.4,8.0,4.0,0.0
3,375.0,1.0057,25.0,30.0,6.4415,0.0,50.0,0.000323125,0.1226,0.0,26.947,138523.0,6364.1,9.0,4.0,0.0
3,376.0,1.0515,25.0,30.0,6.3264,11.112,50.0,0.0,0.092611,0.0,13.322,138510.0,6363.0,10.0,4.0,0.0
3,377.0,1.0974,25.0,30.0,6.1965,41.794,0.0,0.0,0.0760388,0.097357,13.227,138496.0,6361.8,11.0,4.0,17.9
3,378.0,1.1432,25.0,30.0,6.0675,44.552,0.0,0.0,0.0703215,0.0954415,13.107,138483.0,6360.5,12.0,4.0,0.1
3,379.0,1.1891,27.0,30.0,5.9385,30.92,0.0,0.0,0.0731716,0.0940675,13.525,138470.0,6359.1,13.0,4.0,5.9
3,380.0,1.2372,27.0,31.0,5.8084,21.077,0.0,0.0,0.0790576,0.0932071,14.021,138456.0,6357.7,14.0,4.0,23.4
3,381.0,1.2852,25.0,28.0,5.6767,27.897,0.0,0.0,0.0796826,0.0928154,13.842,137583.0,6356.5,15.0,4.0,26.2
3,382.0,1.3287,24.0,29.0,5.5437,40.609,0.0,0.0,0.0695727,0.092838,13.407,137570.0,6355.4,16.0,4.0,32.3
3,383.0,1.3722,25.0,29.0,5.4106,56.164,0.0,0.0,0.068206,0.0932165,13.395,137556.0,6354.3,17.0,4.0,5.0
3,384.0,1.4168,25.0,30.0,5.2763,40.209,0.0,0.0,0.0682656,0.0938932,13.419,137543.0,6353.2,18.0,4.0,0.0
3,385.0,1.4627,25.0,29.0,5.1409,19.659,0.0,0.0,0.0686266,0.094815,13.48,137530.0,6352.0,19.0,4.0,0.2
3,386.0,1.5074,26.0,30.0,5.0046,3.9293,0.0,0.0,0.0711398,0.0959343,13.815,137516.0,6350.9,20.0,4.0,7.7
3,387.0,1.5544,25.0,30.0,4.8681,0.0,0.0,0.0,0.0807149,0.0,17.515,137498.0,6349.4,21.0,4.0,15.7
3,388.0,1.6002,24.0,30.0,4.7313,0.0,0.0,0.0,0.0719433,0.0,13.897,137484.0,6348.3,22.0,4.0,12.2
3,389.0,1.6449,24.0,30.0,4.5948,0.0,0.0,0.0,0.0705887,0.0,13.994,137470.0,6347.1,23.0,4.0,0.0
3,390.0,1.6896,25.0,30.0,4.4513,0.0,0.0,0.0,0.0901553,0.0,24.202,137446.0,6345.1,24.0,4.0,0.3
3,391.0,1.7354,25.0,30.0,4.3015,0.0,0.0,0.0,0.0984047,0.0,30.147,137416.0,6342.6,25.0,4.0,9.8
3,392.0,1.7812,25.0,29.0,4.1464,0.0,50.0,0.0,0.0894592,0.0,27.264,137389.0,6340.3,26.0,4.0,10.2
3,393.0,1.8259,23.0,30.0,3.988,16.55,0.0,0.0,0.0712531,0.0,13.446,137375.0,6339.2,27.0,4.0,0.0
3,394.0,1.8694,24.0,30.0,3.8282,0.0,0.0,0.0,0.07236,0.0,14.6,137361.0,6338.0,28.0,4.0,0.0
3,395.0,1.9141,24.0,30.0,3.6674,0.0,0.0,0.0,0.092658,0.0,25.809,137335.0,6335.8,29.0,4.0,0.0
3,396.0,1.9587,24.0,30.0,3.5049,0.0,0.0,0.0,0.0943062,0.0,28.673,137306.0,6333.4,30.0,4.0,0.0
3,397.0,2.0034,25.0,30.0,3.3418,0.0,0.0,0.0,0.0964191,0.0,31.517,137275.0,6330.8,31.0,4.0,0.0
4,80.0,0.0,26.0,31.0,0.0165,10.0,50.0,0.0044918,0.0889451,0.0,10.323,138794.0,6341.6,80.0,1.0,1.0
4,81.0,0.0130844,26.0,31.0,0.0191328,49.969,0.0,0.00431733,0.094112,0.0537644,9.9721,138784.0,6340.8,81.0,4.0,4.2
4,82.0,0.0261687,26.0,32.0,0.0221858,42.347,0.0,0.0035354,0.0895961,0.0539263,9.6199,138775.0,6340.0,82.0,4.0,1.2
4,83.0,0.0389973,26.0,32.0,0.0256566,30.062,0.0,0.00298695,0.0998645,0.0541793,9.9638,138765.0,6339.2,83.0,4.0,1.7
4,84.0,0.0518258,27.0,32.0,0.0296705,17.932,50.0,0.00259576,0.11744,0.0545192,10.437,138754.0,6338.4,84.0,4.0,27.8
4,85.0,0.0648851,27.0,33.0,0.0343958,82.036,0.0,0.0022824,0.13669,0.0549373,10.816,138743.0,6337.6,85.0,4.0,0.0
4,86.0,0.0775524,27.0,33.0,0.0397092,65.946,0.0,0.00203091,0.15439,0.0554222,11.09,138732.0,6336.7,86.0,4.0,0.0
4,87.0,0.0902196,27.0,33.0,0.0458435,47.211,0.0,0.00181764,0.58266,0.0559612,16.019,138716.0,6335.9,87.0,4.0,1.8
4,88.0,0.10289,27.0,32.0,0.0529253,31.806,0.0,0.00161734,0.72704,0.0565411,18.053,138698.0,6335.2,88.0,4.0,26.4
4,89.0,0.11595,27.0,32.0,0.0613542,44.235,0.0,0.00145815,0.76311,0.0571487,18.253,138680.0,6334.4,89.0,4.0,22.0
4,90.0,0.12901,27.0,31.0,0.0711255,50.803,0.0,0.00131636,0.65804,0.0577716,16.817,138663.0,6333.7,90.0,4.0,70.2
4,91.0,0.14238,27.0,32.0,0.0827282,85.0,0.0,0.00119038,0.69797,0.058398,18.243,138645.0,6333.0,91.0,4.0,36.8
4,92.0,0.15544,26.0,30.0,0.0959035,85.0,0.0,0.00110871,0.74993,0.0590176,18.317,138627.0,6332.2,92.0,4.0,42.3
4,93.0,0.16856,25.0,30.0,0.11125,85.0,0.0,0.00103743,0.69966,0.0596208,17.56,138609.0,6331.5,93.0,4.0,34.0
4,94.0,0.18135,26.0,31.0,0.1286,85.0,0.0,0.000974519,0.68982,0.0601994,17.428,138592.0,6330.7,94.0,4.0,21.6
4,95.0,0.19444,26.0,31.0,0.14912,85.0,0.0,0.000924715,0.68902,0.0607466,17.204,138574.0,6329.9,95.0,4.0,12.2
4,96.0,0.20752,26.0,31.0,0.17292,82.483,0.0,0.000883105,0.67333,0.0612562,16.835,138558.0,6329.1,96.0,4.0,61.6
4,97.0,0.22061,27.0,31.0,0.20051,85.0,0.0,0.000847688,0.66471,0.0617236,16.603,138541.0,6328.3,97.0,4.0,23.1
4,98.0,0.23398,27.0,32.0,0.23322,85.0,0.0,0.000818508,0.65769,0.0621447,16.423,138525.0,6327.5,98.0,4.0,49.9
4,99.0,0.24704,27.0,32.0,0.27036,85.0,0.0,0.000795038,0.6501,0.0625165,16.194,138508.0,6326.7,99.0,4.0,11.5
4,100.0,0.2601,27.0,31.0,0.31342,83.817,0.0,0.000774727,0.62426,0.062837,15.718,138493.0,6325.8,100.0,4.0,4.3
4,101.0,0.27348,27.0,32.0,0.36455,76.354,0.0,0.000755631,0.59072,0.0631045,15.281,138477.0,6324.9,101.0,4.0,0.1
4,102.0,0.28654,28.0,32.0,0.42261,63.933,0.0,0.000740764,0.57664,0.0633182,15.103,138462.0,6324.1,102.0,4.0,0.3
4,103.0,0.29979,27.0,33.0,0.49092,50.827,0.0,0.000727761,0.50931,0.0634778,13.821,138448.0,6323.2,103.0,4.0,3.3
4,104.0,0.31246,27.0,33.0,0.56676,40.605,0.0,0.000707661,0.43087,0.0635835,13.17,138435.0,6322.4,104.0,4.0,1.0
4,105.0,0.32513,26.0,33.0,0.65431,23.679,0.0,0.000694587,1.0574,0.0636357,20.55,138415.0,6321.6,105.0,4.0,0.0
4,106.0,0.3376,27.0,33.0,0.75382,8.0528,0.0,0.000688919,1.3576,0.0636354,22.965,138392.0,6320.7,106.0,4.0,0.0
4,107.0,0.35027,27.0,33.0,0.87027,0.0,0.0,0.011378,1.4153,0.0,31.239,138361.0,6319.6,107.0,4.0,2.8
4,108.0,0.36293,28.0,32.0,1.0047,0.0,0.0,0.00664002,1.3075,1.4331,56.615,138304.0,6317.7,108.0,4.0,2.3
4,109.0,0.37619,28.0,32.0,1.1915,0.0,0.0,0.00751907,1.1455,0.0,56.397,138248.0,6315.6,109.0,4.0,0.0
4,110.0,0.38944,29.0,33.0,1.3711,0.0,0.0,0.00525116,0.99992,0.0,59.445,138188.0,6313.1,110.0,4.0,0.0
4,111.0,0.40227,29.0,32.0,1.5439,0.0,50.0,0.00125752,0.86622,0.0,59.541,138129.0,6310.5,111.0,4.0,0.0
4,112.0,0.4177,29.0,33.0,1.6836,0.0,0.0,0.14891,1.0464,0.0,25.795,138103.0,6309.3,112.0,4.0,14.6
4,113.0,0.43252,29.0,32.0,1.8985,0.0,0.0,0.0205758,0.59694,0.0,20.371,138082.0,6308.0,113.0,4.0,34.6
4,114.0,0.44794,29.0,32.0,2.1098,7.7655,0.0,0.0231341,0.56072,0.0,17.723,138065.0,6306.8,114.0,4.0,31.0
4,115.0,0.46337,28.0,32.0,2.3355,19.854,0.0,0.0119506,0.43252,0.0845311,17.013,138048.0,6305.5,115.0,4.0,32.6
4,116.0,0.47868,28.0,32.0,2.6102,34.092,0.0,0.00685473,0.30847,0.0851697,16.184,138031.0,6304.4,116.0,4.0,36.8
4,117.0,0.49399,28.0,31.0,2.9052,51.953,0.0,0.00471489,0.19373,0.086312,14.885,138017.0,6303.2,117.0,4.0,44.9
4,118.0,0.50973,28.0,32.0,3.1867,78.077,0.0,0.00437242,0.1585,0.0880483,14.86,138002.0,6302.1,118.0,4.0,36.3
4,119.0,0.52504,28.0,33.0,3.511,85.0,0.0,0.0,0.11419,0.0903901,14.953,137987.0,6300.8,119.0,4.0,4.8
4,120.0,0.5398,28.0,32.0,3.8581,72.874,0.0,0.0,0.10178,0.0932801,14.697,137972.0,6298.6,120.0,4.0,25.5
4,121.0,0.55511,28.0,33.0,4.1896,81.423,0.0,0.0,0.10503,0.0966267,14.659,137930.0,6296.2,121.0,4.0,17.3
4,122.0,0.56988,28.0,33.0,4.5453,80.838,0.0,0.0,0.1041,0.10032,14.664,137916.0,6294.0,122.0,4.0,6.8
4,123.0,0.58464,29.0,32.0,4.8903,69.881,0.0,0.0,0.1073,0.10427,14.792,137759.0,6292.1,123.0,4.0,2.9
4,124.0,0.60007,29.0,32.0,5.1505,55.083,0.0,0.0,0.0952357,0.10836,14.16,137745.0,6290.2,124.0,4.0,29.2
4,125.0,0.61549,29.0,32.0,5.3964,65.472,0.0,0.0,0.0945239,0.11252,14.346,137731.0,6288.4,125.0,4.0,40.3
4,126.0,0.63092,29.0,33.0,5.6267,85.0,0.0,0.0,0.10191,0.11666,14.749,137716.0,6286.5,126.0,4.0,21.5
4,127.0,0.64574,28.0,32.0,5.8708,85.0,0.0,0.0,0.10429,0.12073,14.738,137701.0,6284.6,127.0,4.0,0.0
4,128.0,0.66105,28.0,33.0,6.0901,66.686,0.0,0.0,0.10455,0.12469,14.704,137492.0,6282.9,128.0,4.0,27.2
4,129.0,0.67432,28.0,32.0,6.304,76.121,0.0,0.0,0.0980102,0.1285,14.707,137478.0,6281.2,129.0,4.0,51.4
4,130.0,0.68808,28.0,32.0,6.4657,85.0,0.0,0.0,0.0985628,0.13212,14.7,137463.0,6279.6,130.0,4.0,30.2
4,131.0,0.70184,28.0,32.0,6.6035,85.0,0.0,0.0,0.0992288,0.13556,14.715,137448.0,6277.9,131.0,4.0,41.9
4,132.0,0.7156,28.0,33.0,6.7197,85.0,0.0,0.0,0.10034,0.13878,14.764,137433.0,6276.2,132.0,4.0,42.8
4,133.0,0.72887,29.0,32.0,6.8408,85.0,0.0,0.0,0.10346,0.1418,14.965,137418.0,6274.6,133.0,4.0,0.0
4,134.0,0.74274,29.0,33.0,6.8782,66.192,0.0,0.0,0.10756,0.14461,15.176,137071.0,6272.9,134.0,4.0,30.5
4,135.0,0.75606,28.0,32.0,6.9416,81.739,0.0,0.0,0.0998814,0.14721,15.125,137056.0,6271.4,135.0,4.0,31.8
4,136.0,0.76982,29.0,30.0,7.002,85.0,0.0,0.0,0.10004,0.14961,15.13,137041.0,6269.9,136.0,4.0,12.4
4,137.0,0.78446,29.0,33.0,6.8857,85.0,0.0,0.0,0.10263,0.15182,15.306,137026.0,6268.5,137.0,4.0,15.2
4,138.0,0.79778,29.0,33.0,6.9301,81.831,0.0,0.0,0.10555,0.15385,15.449,137010.0,6266.9,138.0,4.0,16.4
4,139.0,0.8111,29.0,32.0,6.9627,79.331,0.0,0.0,0.10747,0.1557,15.525,136995.0,6265.4,139.0,4.0,3.2
4,140.0,0.82496,29.0,32.0,6.9505,62.585,0.0,0.0,0.10882,0.1574,15.582,136979.0,6263.9,140.0,4.0,13.4
4,141.0,0.83883,29.0,32.0,6.9293,56.042,0.0,0.0,0.11025,0.15894,15.646,136963.0,6262.4,141.0,4.0,29.5
4,142.0,0.8527,30.0,32.0,6.8999,66.122,0.0,0.0,0.11331,0.16035,15.814,136948.0,6260.9,142.0,4.0,0.0
4,143.0,0.86643,30.0,32.0,6.8191,45.731,0.0,0.0,0.11528,0.16163,15.766,136932.0,6259.3,143.0,4.0,12.3
4,144.0,0.88016,29.0,32.0,6.7393,37.802,0.0,0.0,0.12807,0.16279,15.681,136916.0,6257.9,144.0,4.0,6.7
4,145.0,0.89403,30.0,32.0,6.6981,24.023,0.0,0.0,0.14263,0.16384,15.867,136900.0,6256.6,145.0,4.0,10.9
4,146.0,0.90776,29.0,32.0,6.6122,14.909,0.0,0.0,0.16493,0.16479,15.96,136884.0,6255.2,146.0,4.0,2.4
4,147.0,0.92163,29.0,31.0,6.5586,0.0,0.0,0.0,0.18366,0.0410288,15.934,136868.0,6253.9,147.0,4.0,3.2
4,148.0,0.936,29.0,31.0,6.4688,0.0,0.0,0.0,0.20449,0.0,22.223,136846.0,6252.0,148.0,4.0,2.4
4,149.0,0.95037,28.0,32.0,6.3761,0.0,0.0,0.0,0.21963,0.0,30.705,136816.0,6249.5,149.0,4.0,9.2
4,150.0,0.96413,29.0,32.0,6.3216,0.0,0.0,0.000305791,0.21071,0.0,28.764,136787.0,6247.1,150.0,4.0,4.7
4,151.0,0.978,29.0,32.0,6.2423,0.0,50.0,0.000285817,0.23896,0.0,34.645,136752.0,6244.2,151.0,4.0,19.9
4,152.0,0.99186,29.0,32.0,6.1574,25.643,0.0,0.00649029,0.22071,0.0,16.006,136736.0,6242.9,152.0,4.0,0.5
4,153.0,1.0057,29.0,32.0,6.0671,7.5089,50.0,0.00144476,0.19591,0.17182,16.077,136720.0,6241.5,153.0,4.0,0.7
4,154.0,1.0536,29.0,32.0,5.9699,36.352,0.0,0.00144405,0.17223,0.17279,16.053,136704.0,6240.2,154.0,4.0,0.0
4,155.0,1.1015,29.0,32.0,5.8582,14.476,50.0,0.0,0.15272,0.17397,16.112,136688.0,6238.8,155.0,4.0,17.3
4,156.0,1.1493,29.0,31.0,5.7472,61.182,0.0,0.0,0.13404,0.17531,16.105,136672.0,6237.3,156.0,4.0,1.3
4,157.0,1.199,29.0,31.0,5.6361,40.519,0.0,0.0,0.12354,0.17678,15.993,136143.0,6235.8,157.0,4.0,4.9
4,158.0,1.2486,29.0,31.0,5.5243,23.427,0.0,0.0,0.11002,0.17832,16.005,136127.0,6234.5,158.0,4.0,1.1
4,159.0,1.2982,28.0,31.0,5.4118,3.1416,0.0,0.0,0.10953,0.17989,15.959,136111.0,6233.2,159.0,4.0,0.0
4,160.0,1.347,28.0,32.0,5.2984,0.0,0.0,0.0,0.13762,0.0,25.68,136085.0,6231.0,160.0,4.0,4.3
4,161.0,1.3945,29.0,32.0,5.1842,0.0,0.0,0.0,0.14812,0.0,31.022,136054.0,6228.5,161.0,4.0,2.6
4,162.0,1.4424,27.0,30.0,5.0692,0.0,50.0,0.0,0.15481,0.0,37.036,136017.0,6225.4,162.0,4.0,15.1
4,163.0,1.4906,29.0,31.0,4.9533,21.829,0.0,0.0,0.10715,0.0,15.825,136001.0,6224.0,163.0,4.0,4.3
4,164.0,1.5402,29.0,31.0,4.8365,4.2364,0.0,0.0,0.11049,0.18566,16.042,135985.0,6222.7,164.0,4.0,4.6
