RERUN_SET,TIME,TRW,DVS,RDD,TMIN,TMAX,NFLV,LESTRS,LRSTRS,LDSTRS,PCEW,NSP,LAI,WAGT,WST,WLVG,WLVD,WSO,WRR14,WRT,ZRT,NSLLV,RNSTRS,NUPP,ANCR,ANLV,ANLD,ANST,ANSO,ANRT,NMAXL,NMINL,FNLV,ROOTN,ROOTC,SNH4,SNO3,WL0,ZW,IR,IRCUM2,RAINCUM2,RUNOFCUM2,EVSW,EVSWCUM2,TRWCUM2,GWTOT,CAPTOT,WLFLOUT,N2O,NH3,LEACHED,MINERALIZED,FERTILIZER,CO2RELEASED,SOC,SON,YEAR,DOY,CROPSTA,ETD,TRC,EVSC,RAIN,RAINCU
2,35.0,7.3286,0.43848,17218900.0,25.0,31.0,1.6526,0.77547,1.0,1.0,1.0,0.0,1.1539,727.02,290.81,436.21,0.0,0.0,0.0,318.97,0.25,1.0,1.0,4.5529,38.413,22.731,0.0,7.392,0.0,8.2897,0.0515708,0.0192998,0.0521102,8.3109,318.97,72.183,22.222,0.0,0.0,0.0,330.0,28.4,0.0,4.6057,235.34,71.369,0.0,0.0,1.8755,0.0186223,0.78391,0.0,0.91897,0.0,11.029,39387.0,2133.7,2016.0,35.0,4.0,8.201,7.3286,4.6057,0.0,28.4
2,36.0,6.8933,0.45325,17239000.0,26.0,32.0,1.6474,0.57944,0.96345,1.0,0.74199,0.0,1.4503,827.14,330.86,496.28,0.0,0.0,0.0,351.69,0.26,1.0,1.0,3.6295,42.966,25.594,0.0,8.3247,0.0,9.0473,0.051022,0.0191077,0.0515708,9.0684,351.69,69.45,22.516,0.0,0.0,30.0,330.0,28.4,0.0,5.0638,239.94,78.697,0.0,0.0,1.8755,0.00987648,0.71887,0.0,0.78804,0.0,9.4568,39378.0,2133.0,2016.0,36.0,4.0,10.457,12.389,5.0638,0.2,28.4
2,37.0,12.369,0.46807,18641700.0,25.0,32.0,1.6419,0.83398,1.0,1.0,0.96993,0.0,1.6296,909.89,364.26,545.63,0.0,0.0,0.0,378.47,0.26,1.0,1.0,5.7638,46.595,27.839,0.0,9.1223,0.0,9.6339,0.0504718,0.0189151,0.051022,9.6551,378.47,64.57,22.429,0.0,0.0,0.0,360.0,28.6,0.0,0.90361,245.01,85.591,0.0,0.0,1.8755,0.0253282,0.69701,0.0,0.85379,0.0,10.245,39367.0,2132.1,2016.0,37.0,4.0,10.702,14.09,4.7383,0.0,28.6
2,38.0,7.3671,0.48259,18662900.0,23.0,30.0,1.6364,0.60605,1.0,1.0,0.34457,0.0,1.8807,1042.3,417.24,625.1,0.0,0.0,0.0,418.77,0.27,1.0,1.0,1.5626,52.359,31.55,0.0,10.262,0.0,10.547,0.0499323,0.0187263,0.0504718,10.568,418.77,63.305,22.843,0.0,0.0,30.0,360.0,28.6,0.0,7.5326,245.91,97.96,0.0,0.0,1.8755,0.00879873,0.61034,0.0,0.7915,0.0,9.4968,39358.0,2131.3,2016.0,38.0,4.0,19.291,32.903,7.5326,0.0,28.6
2,39.0,12.013,0.49661,22331600.0,20.0,30.0,1.6309,0.808,1.0,1.0,0.70488,0.0,1.9357,1080.4,436.34,644.04,0.0,0.0,0.0,440.03,0.28,1.0,1.0,4.7968,53.922,32.158,0.0,10.798,0.0,10.965,0.0494118,0.0185441,0.0499323,10.986,440.03,59.168,22.762,0.0,0.0,30.0,390.0,28.6,0.0,5.2763,253.44,105.33,0.0,0.0,1.8755,0.0174976,0.55393,0.0,0.81616,0.0,9.794,39348.0,2130.5,2016.0,39.0,4.0,13.889,23.14,5.2763,0.0,28.6
2,40.0,15.869,0.50949,22356400.0,22.0,32.0,1.6256,1.0,1.0,1.0,0.99401,0.0,2.1417,1198.2,484.18,713.99,0.0,0.0,0.0,474.96,0.28,1.0,1.0,7.5026,58.718,35.279,0.0,11.726,0.0,11.713,0.0489334,0.0183767,0.0494118,11.734,474.96,53.512,21.446,1.0817,0.0,0.0,420.0,28.6,0.0,3.5646,258.72,117.34,0.0,0.0,0.0,0.0307182,0.46097,0.0,0.2751,0.0,3.3006,39345.0,2130.2,2016.0,40.0,4.0,10.401,16.64,3.5646,0.0,28.6
2,41.0,9.9284,0.52304,18725200.0,24.0,31.0,1.6206,0.68536,1.0,1.0,0.95631,0.0,2.4758,1378.1,557.52,819.91,0.0,0.68273,0.0,524.29,0.29,1.0,1.0,7.543,66.221,40.121,0.0,13.282,0.0119477,12.806,0.0484299,0.0182005,0.0489334,12.828,524.29,48.01,19.341,0.0,0.0,30.0,420.0,28.6,0.0,2.2474,262.29,133.21,0.0,0.0,1.8755,0.00787534,0.56501,0.0,0.81509,60.0,9.7807,39335.0,2129.4,2016.0,41.0,4.0,7.7497,11.72,2.2474,0.0,28.6
2,42.0,13.974,0.53747,20039500.0,24.0,32.0,1.6152,0.95489,1.0,1.0,1.0,0.0,2.7769,1563.7,635.2,926.15,0.0,2.3935,0.0,573.39,0.29,1.0,1.0,8.0,73.764,44.853,0.0,15.005,0.0418857,13.864,0.0478939,0.0180129,0.0484299,13.885,573.39,56.321,18.984,0.0,0.0,30.0,450.0,28.6,0.0,2.2504,264.53,143.14,0.0,0.0,1.8755,0.0252688,0.69749,0.0,0.46039,0.0,5.5256,39330.0,2128.9,2016.0,42.0,4.0,9.0214,13.974,2.2504,0.0,28.6
2,43.0,13.515,0.5517,18765000.0,25.0,32.0,1.6037,1.0,1.0,1.0,1.0,0.0,3.1063,1775.8,726.36,1043.8,0.0,5.5714,0.0,627.35,0.3,1.0,1.0,8.0,81.764,49.816,0.0,16.89,0.0955778,14.963,0.0473654,0.0178279,0.0477237,14.984,627.35,59.705,18.272,9.4973,0.0,30.0,480.0,28.6,0.0,1.8476,266.78,157.11,0.0,0.0,3.0,0.0216614,0.66919,0.0,0.29443,0.0,3.5334,39326.0,2128.6,2016.0,43.0,4.0,8.7321,13.515,1.8476,0.0,28.6
2,44.0,12.771,0.56622,17391000.0,26.0,32.0,1.5921,1.0,1.0,1.0,1.0,0.0,3.4343,1996.8,823.94,1162.8,6.22174e-05,10.143,0.0,681.46,0.3,1.0,1.0,8.0,89.764,54.677,2.4887e-07,18.887,0.16953,16.03,0.046826,0.0176391,0.0470231,16.051,681.46,58.623,17.219,21.134,0.0,0.0,510.0,28.6,0.0,1.4712,268.63,170.63,0.0,0.0,3.0,0.0174364,0.65587,0.0,0.30092,0.0,3.6112,39322.0,2128.3,2016.0,44.0,4.0,8.1927,12.771,1.4712,0.0,28.6
2,45.0,13.148,0.58104,17408500.0,26.0,32.0,1.5851,1.0,1.0,1.0,1.0,0.0,3.7504,2221.3,925.61,1279.6,6.22174e-05,16.089,0.0,734.19,0.3,1.0,1.0,8.0,97.764,59.446,2.4887e-07,20.987,0.26421,17.066,0.0462757,0.0174465,0.0464571,17.087,734.19,56.267,16.375,3.8917,0.0,30.0,510.0,28.6,0.0,1.2698,270.1,183.4,0.0,0.0,3.0,0.0153664,0.64246,0.0,0.30529,0.0,3.6622,39319.0,2128.0,2016.0,45.0,4.0,8.2814,13.148,1.2698,0.0,28.6
2,46.0,13.548,0.59585,17425600.0,25.0,31.0,1.5773,1.0,1.0,1.0,1.0,0.0,4.0659,2457.4,1035.3,1398.3,6.22174e-05,23.742,0.0,787.34,0.3,1.0,1.0,8.0,105.76,64.13,2.4887e-07,23.178,0.38345,18.072,0.0457254,0.0172539,0.0458632,18.093,787.34,52.841,15.687,16.473,0.0,0.0,540.0,28.6,0.0,1.1107,271.37,196.55,0.0,0.0,2.0144,0.0135764,0.59549,0.0,0.3002,0.0,3.6022,39315.0,2127.7,2016.0,46.0,4.0,8.4815,13.548,1.1107,0.2,28.6
2,47.0,16.608,0.61063,18839800.0,25.0,32.0,1.5654,1.0,1.0,1.0,0.90053,0.0,4.39,2712.2,1156.8,1521.9,6.22174e-05,33.513,0.0,842.25,0.3,1.0,1.0,8.0,113.76,68.724,2.4887e-07,25.462,0.52734,19.051,0.0451767,0.0170618,0.045157,19.072,842.25,48.494,15.121,0.0,0.0,0.0,540.0,28.8,0.0,1.4218,272.48,210.09,0.0,0.0,1.8755,0.0121673,0.52602,0.0,0.29776,0.0,3.5741,39312.0,2127.4,2016.0,47.0,4.0,12.768,22.156,1.4218,0.0,28.8
2,48.0,10.102,0.62515,15937300.0,26.0,31.0,1.5664,0.66796,1.0,1.0,0.64317,0.0,4.6711,2950.1,1273.0,1632.4,0.60657,44.036,0.0,891.28,0.3,1.0,1.0,4.9805,121.76,73.169,0.00242626,27.913,0.69034,19.99,0.0446373,0.0168731,0.0448231,20.011,891.28,46.455,14.698,0.0,0.0,30.0,540.0,28.8,0.0,1.1993,273.9,226.7,0.0,0.0,1.8755,0.00253498,0.47774,0.0,0.8951,0.0,10.741,39301.0,2126.5,2016.0,48.0,4.0,12.395,21.907,1.1993,0.0,28.8
2,49.0,15.466,0.64026,18874200.0,25.0,32.0,1.5724,0.94154,1.0,1.0,0.76755,0.0,4.8093,3093.6,1346.3,1694.1,2.1461,51.075,0.0,923.13,0.3,1.0,1.0,5.4377,126.74,75.62,0.0085844,29.721,0.81352,20.582,0.044076,0.0166766,0.0446371,20.603,923.13,44.14,15.237,0.0,0.0,0.0,570.0,28.8,0.0,0.256,275.1,236.81,0.0,0.0,1.8755,0.0122804,0.48004,0.0,0.52728,0.0,6.3271,39294.0,2126.0,2016.0,49.0,4.0,14.866,26.513,1.3424,0.0,28.8
2,50.0,9.8395,0.65478,20194900.0,25.0,33.0,1.5656,0.65936,1.0,1.0,0.68498,0.0,5.0098,3298.3,1451.6,1779.5,4.7038,62.511,0.0,962.5,0.3,1.0,1.0,4.4973,132.18,78.433,0.0188152,31.526,1.0137,21.19,0.0435366,0.0164878,0.0440752,21.212,962.5,42.173,15.109,0.0,0.0,30.0,570.0,28.8,0.0,0.94551,275.36,252.27,0.0,0.0,1.8755,0.00251207,0.40612,0.0,0.87697,0.0,10.523,39284.0,2125.1,2016.0,50.0,4.0,11.575,19.68,0.94551,0.0,28.8
2,51.0,15.332,0.66753,20211800.0,24.0,32.0,1.5625,0.93648,1.0,1.0,0.88377,13878800.0,5.1416,3477.4,1546.5,1849.1,8.3596,73.457,0.0,997.23,0.3,1.0,1.0,7.0314,136.68,80.502,0.0334385,33.251,1.2052,21.687,0.0430633,0.0163222,0.0435356,21.708,997.23,37.377,15.083,0.0,0.0,0.0,600.0,28.8,0.0,0.13241,276.3,262.11,0.0,0.0,1.8755,0.0102252,0.36587,0.0,0.53141,0.0,6.3766,39278.0,2124.6,2016.0,51.0,4.0,12.224,21.145,0.93483,0.0,28.8
2,52.0,9.7583,0.68032,18921500.0,25.0,32.0,1.5659,0.65772,1.0,1.0,0.50795,34023900.0,5.3552,3742.5,1688.1,1950.2,13.042,91.213,0.0,1042.6,0.3,1.0,1.0,2.4199,143.71,83.978,0.052168,35.738,1.5159,22.427,0.0425882,0.0161559,0.0430622,22.448,1042.6,36.44,15.019,0.0,0.0,30.0,600.0,28.8,0.0,1.0754,276.44,277.44,0.0,0.0,1.8755,0.00259348,0.3295,0.0,0.85769,0.0,10.292,39267.0,2123.8,2016.0,52.0,4.0,15.647,28.158,1.0754,0.0,28.8
2,53.0,15.268,0.69337,20243500.0,24.0,32.0,1.5695,0.93555,1.0,1.0,0.99547,43306200.0,5.3822,3857.4,1754.1,1985.5,18.916,98.96,0.0,1070.7,0.3,1.0,1.0,7.7076,146.13,84.555,0.0756624,37.07,1.6515,22.778,0.0421034,0.0159862,0.0425868,22.799,1070.7,30.62,14.599,0.0,0.0,0.0,630.0,28.8,0.0,0.0771417,277.51,287.2,0.0,0.0,1.8755,0.00808097,0.26953,0.0,0.53006,0.0,6.3607,39261.0,2123.2,2016.0,53.0,4.0,9.661,15.892,0.65509,0.0,28.8
2,54.0,9.7036,0.70616,18949900.0,25.0,32.0,1.5733,0.65697,1.0,1.0,0.90032,67079400.0,5.6036,4174.5,1929.9,2095.2,25.868,123.48,0.0,1119.9,0.3,1.0,1.0,3.5771,153.84,88.211,0.10347,39.888,2.0807,23.555,0.0416283,0.0158199,0.0421018,23.577,1119.9,28.292,14.291,0.0,0.0,30.0,630.0,28.8,0.0,0.49187,277.59,302.47,0.0,0.0,1.8755,0.00264551,0.23293,0.0,0.85133,0.0,10.215,39251.0,2122.4,2016.0,54.0,4.0,8.1033,12.95,0.49187,0.0,28.8
2,55.0,15.457,0.71922,18963000.0,25.0,32.0,1.5558,0.94999,1.0,1.0,0.8725,87466500.0,5.7612,4448.1,2084.5,2183.3,34.209,146.04,0.0,1160.5,0.3,1.0,1.0,3.15,157.42,89.659,0.13683,41.451,2.2968,23.872,0.0411434,0.0156502,0.0410657,23.893,1160.5,26.364,14.199,0.0,0.0,0.0,660.0,28.8,0.0,0.0720535,278.08,312.17,0.0,0.0,1.8755,0.00709783,0.21158,0.0,0.48541,0.0,5.8243,39245.0,2121.9,2016.0,55.0,4.0,12.476,21.789,0.69993,0.0,28.8
2,56.0,9.7697,0.73227,18975500.0,26.0,33.0,1.5436,0.66098,1.0,1.0,0.48504,107126000.0,5.8884,4713.6,2237.3,2263.0,43.969,169.31,0.0,1197.9,0.3,1.0,1.0,1.2065,160.57,90.899,0.17588,42.898,2.4461,24.147,0.0406585,0.0154805,0.040168,24.168,1197.9,25.921,14.071,0.0,0.0,30.0,660.0,28.8,0.0,0.86481,278.15,327.63,0.0,0.0,1.8755,0.00272661,0.20837,0.0,0.88227,0.0,10.588,39234.0,2121.0,2016.0,56.0,4.0,16.427,29.742,0.86481,0.1,28.8
2,57.0,15.5,0.74522,17578700.0,26.0,32.0,1.5593,0.95421,1.0,1.0,0.7743,114892000.0,5.8505,4811.1,2297.5,2280.7,55.194,177.68,0.0,1220.0,0.3,1.0,1.0,0.8351,161.77,91.218,0.22078,43.589,2.4745,24.27,0.0401777,0.0153122,0.0399963,24.291,1220.0,25.9,14.22,0.0,0.0,0.0,690.0,28.9,0.0,0.0725254,279.02,337.4,0.0,0.0,1.8755,0.0071712,0.21311,0.0,0.48918,0.0,5.8704,39228.0,2120.5,2016.0,57.0,4.0,14.597,26.243,0.78314,0.0,28.9
2,58.0,9.7765,0.75853,18998100.0,25.0,32.0,1.5499,0.66203,1.0,1.0,0.61087,130603000.0,5.9007,5025.3,2425.6,2333.5,67.614,198.61,0.0,1247.9,0.3,1.0,1.0,0.81822,162.61,91.427,0.27045,44.051,2.5111,24.347,0.0395904,0.0151391,0.0391803,24.369,1247.9,25.637,14.136,0.0,0.0,30.0,690.0,28.9,0.0,0.67263,279.09,352.9,0.0,0.0,1.8755,0.0027349,0.21313,0.0,0.87757,0.0,10.531,39218.0,2119.6,2016.0,58.0,4.0,12.856,22.611,0.67263,0.0,28.9
2,59.0,15.567,0.77159,17598200.0,26.0,32.0,1.5553,0.95969,1.0,1.0,0.99609,142597000.0,5.9024,5185.9,2521.1,2364.8,81.486,218.48,0.0,1272.1,0.3,1.0,1.0,0.78941,163.43,91.579,0.32594,44.555,2.5431,24.422,0.0389638,0.0149694,0.0387254,24.443,1272.1,25.561,14.244,0.0,0.0,0.0,720.0,28.9,0.0,0.0425647,279.76,362.68,0.0,0.0,1.8755,0.00716682,0.21562,0.0,0.46808,0.0,5.6172,39212.0,2119.2,2016.0,59.0,4.0,9.5939,16.147,0.50153,0.0,28.9
2,60.0,9.8144,0.78491,18312200.0,25.5,32.0,1.5377,0.66461,1.0,1.0,0.77908,164319000.0,5.9685,5487.0,2688.8,2432.2,96.703,269.4,0.0,1305.7,0.3,1.0,1.0,0.85417,164.21,91.727,0.38681,45.015,2.6002,24.486,0.0383245,0.0147962,0.0377141,24.507,1305.7,25.181,14.124,0.0,0.0,30.0,720.0,28.9,0.0,0.49458,279.81,378.24,0.0,0.0,1.8755,0.00269572,0.215,0.0,0.88745,0.0,10.649,39202.0,2118.3,2016.0,60.0,4.0,9.7784,16.471,0.49458,0.0,28.9
2,61.0,15.68,0.79809,19026100.0,25.0,32.0,1.5385,0.96844,1.0,1.0,0.98892,180385000.0,5.9746,5710.5,2807.6,2472.8,113.57,316.53,0.0,1329.8,0.3,1.0,1.0,0.82581,165.07,91.861,0.45427,45.552,2.6534,24.549,0.0376916,0.0146248,0.0371488,24.57,1329.8,25.051,14.187,0.0,0.0,30.0,750.0,28.9,0.0,0.50295,280.3,388.06,0.0,0.0,1.8755,0.00696076,0.21549,0.0,0.43621,0.0,5.2336,39196.0,2117.8,2016.0,61.0,4.0,9.9747,16.808,0.50295,0.0,28.9
2,62.0,15.853,0.81115,17621900.0,25.0,31.0,1.5143,1.0,1.0,1.0,1.0,203030000.0,6.0739,6028.5,2967.8,2531.5,131.94,397.27,0.0,1360.7,0.3,1.0,1.0,0.64533,165.89,91.976,0.52774,46.06,2.7268,24.605,0.037065,0.0144551,0.0363333,24.626,1360.7,24.754,14.11,10.003,0.0,30.0,780.0,28.9,0.0,0.4517,280.8,403.74,0.0,0.0,3.0,0.00740826,0.21214,0.0,0.29579,0.0,3.55,39193.0,2117.6,2016.0,62.0,4.0,9.4143,15.853,0.4517,0.0,28.9
2,63.0,14.52,0.82442,19040600.0,25.0,32.0,1.4857,1.0,1.0,1.0,1.0,225338000.0,6.1947,6343.7,3118.4,2582.9,151.98,490.48,0.0,1389.2,0.3,1.0,1.0,0.36182,166.54,92.036,0.60792,46.465,2.786,24.645,0.0364276,0.0142825,0.0356333,24.666,1389.2,24.534,14.08,20.699,0.0,0.0,810.0,28.9,0.0,0.40115,281.26,419.59,0.0,0.0,3.0,0.00713825,0.21176,0.0,0.29496,0.0,3.539,39189.0,2117.3,2016.0,63.0,4.0,8.8812,14.52,0.40115,0.0,28.9
2,64.0,12.863,0.83748,17633700.0,25.0,31.0,1.46,1.0,1.0,1.0,1.0,247981000.0,6.3026,6665.8,3263.7,2629.0,173.72,599.38,0.0,1416.0,0.3,1.0,1.0,0.2874,166.9,92.021,0.69487,46.698,2.8217,24.666,0.035801,0.0141128,0.0350026,24.687,1416.0,24.359,14.072,2.7774,0.0,30.0,810.0,28.9,0.0,0.34064,281.66,434.11,0.0,0.0,3.0,0.00702699,0.21184,0.0,0.29486,0.0,3.5381,39186.0,2117.0,2016.0,64.0,4.0,7.9595,12.863,0.34064,0.0,28.9
2,65.0,14.436,0.85076,19051600.0,25.0,32.0,1.4392,1.0,1.0,1.0,1.0,269971000.0,6.391,6980.4,3397.4,2666.9,197.13,718.94,0.0,1440.2,0.3,1.0,1.0,0.20538,167.19,91.977,0.78852,46.891,2.8512,24.682,0.0351636,0.0139401,0.0344881,24.703,1440.2,24.26,14.065,16.574,0.0,30.0,840.0,28.9,0.0,0.36347,282.0,446.97,0.0,0.0,3.0,0.00692142,0.21319,0.0,0.29487,0.0,3.5381,39182.0,2116.7,2016.0,65.0,4.0,8.8766,14.436,0.36347,0.0,28.9
2,66.0,15.401,0.86381,17642300.0,26.0,32.0,1.4214,1.0,1.0,1.0,1.0,292295000.0,6.4661,7301.9,3525.5,2699.4,222.21,854.73,0.0,1462.7,0.3,1.0,1.0,0.1621,167.39,91.907,0.88883,47.033,2.8743,24.692,0.034537,0.0137704,0.0340469,24.713,1462.7,24.198,14.058,28.774,0.0,0.0,870.0,28.9,0.0,0.36535,282.36,461.41,0.0,0.0,3.0,0.00686883,0.21582,0.0,0.29944,0.0,3.5939,39179.0,2116.4,2016.0,66.0,4.0,9.2641,15.401,0.36535,0.0,28.9
2,67.0,16.511,0.87713,17645300.0,26.0,32.0,1.4097,1.0,1.0,1.0,0.99985,312951000.0,6.5131,7601.2,3637.0,2720.2,250.34,993.65,0.0,1481.7,0.3,1.0,1.0,0.0762579,167.56,91.817,0.99565,47.153,2.8932,24.698,0.0338978,0.0135973,0.033754,24.719,1481.7,24.221,14.051,10.008,0.0,30.0,870.0,28.9,0.0,0.37948,282.73,476.81,0.0,0.0,3.0,0.00682842,0.22104,0.0,0.30425,0.0,3.6514,39175.0,2116.1,2016.0,67.0,4.0,9.8514,16.594,0.37948,0.0,28.9
2,68.0,14.347,0.89045,20377500.0,25.0,33.0,1.4015,1.0,1.0,1.0,1.0,333467000.0,6.5435,7900.2,3740.4,2734.1,280.57,1145.2,0.0,1498.7,0.3,1.0,1.0,0.0452834,167.63,91.708,1.1087,47.212,2.9032,24.701,0.0332585,0.0134242,0.0335428,24.722,1498.7,24.272,14.044,20.118,0.0,0.0,900.0,28.9,0.0,0.33932,283.11,493.32,0.0,0.0,3.0,0.00671004,0.22675,0.0,0.30137,0.0,3.6169,39171.0,2115.8,2016.0,68.0,4.0,8.9437,14.347,0.33932,0.0,28.9
2,69.0,13.237,0.90319,20378900.0,26.0,34.0,1.3902,1.0,1.0,1.0,1.0,355592000.0,6.5716,8224.8,3843.9,2746.9,310.35,1323.5,0.0,1515.1,0.3,1.0,1.0,0.062006,167.68,91.359,1.4576,47.249,2.9102,24.702,0.0326469,0.0132585,0.0332585,24.723,1515.1,24.295,14.038,2.4315,0.0,30.0,900.0,28.9,0.0,0.31568,283.44,507.67,0.0,0.0,3.0,0.00666598,0.23183,0.0,0.30573,0.0,3.6691,39168.0,2115.5,2016.0,69.0,4.0,8.4381,13.237,0.31568,0.0,28.9
2,70.0,15.101,0.91573,16111300.0,27.0,32.0,1.3652,1.0,1.0,1.0,1.0,376501000.0,6.5799,8533.3,3934.5,2751.5,341.58,1505.6,0.0,1528.8,0.3,1.0,1.0,0.16871,167.74,89.829,2.9874,47.301,2.9201,24.703,0.032045,0.0130955,0.0326469,24.724,1528.8,24.209,14.031,15.879,0.0,30.0,930.0,28.9,0.0,0.33556,283.76,520.91,0.0,0.0,3.0,0.0066631,0.23698,0.0,0.31324,0.0,3.7588,39164.0,2115.1,2016.0,70.0,4.0,9.007,15.101,0.33556,0.0,28.9
2,71.0,16.505,0.92929,19062600.0,26.0,33.0,1.3406,1.0,1.0,1.0,0.92344,394697000.0,6.5545,8803.3,4007.1,2742.0,378.16,1676.0,0.0,1539.2,0.3,1.0,1.0,0.17498,167.91,87.996,4.8205,47.444,2.9457,24.703,0.0313942,0.0129193,0.0320917,24.724,1539.2,24.117,14.024,27.442,0.0,0.0,960.0,28.9,0.0,0.45893,284.1,536.01,0.0,0.0,3.0,0.00657646,0.24225,0.0,0.31234,0.0,3.7479,39160.0,2114.8,2016.0,71.0,4.0,12.163,20.999,0.45893,0.0,28.9
2,72.0,16.505,0.94223,17647200.0,27.0,33.0,1.3139,1.0,1.0,1.0,0.9838,412891000.0,6.5258,9074.9,4072.7,2731.2,412.02,1859.0,0.0,1547.9,0.3,1.0,1.0,0.27829,168.08,85.743,7.0738,47.59,2.9744,24.703,0.0307728,0.012751,0.0313942,24.724,1547.9,23.915,14.018,7.4782,0.0,30.0,960.0,28.9,0.0,0.40698,284.55,552.51,0.0,0.0,3.0,0.00654492,0.24516,0.0,0.31676,0.0,3.8016,39156.0,2114.5,2016.0,72.0,4.0,10.632,18.024,0.40698,0.0,28.9
2,73.0,13.993,0.95538,16107500.0,27.0,32.0,1.2884,1.0,1.0,1.0,1.0,431082000.0,6.4842,9348.1,4131.6,2714.9,447.07,2054.5,0.0,1555.0,0.3,1.0,1.0,0.22528,168.36,83.545,9.2713,47.819,3.024,24.703,0.0301416,0.01258,0.0307728,24.724,1555.0,23.766,14.011,17.567,0.0,30.0,990.0,28.9,0.0,0.33164,284.96,569.02,0.0,0.0,3.0,0.00650467,0.25005,0.0,0.31999,0.0,3.8407,39153.0,2114.2,2016.0,73.0,4.0,8.486,13.993,0.33164,0.0,28.9
2,74.0,14.284,0.96894,16104600.0,28.0,33.0,1.232,1.0,1.0,1.0,1.0,448743000.0,6.4286,9614.9,4182.2,2692.7,483.25,2256.7,235.18,1560.3,0.3,1.0,1.0,0.71636,168.59,79.197,11.653,46.875,6.5634,24.298,0.0294909,0.0124038,0.0294114,24.32,1560.3,23.123,14.005,30.242,0.0,0.0,1020.0,28.9,0.0,0.34869,285.29,583.01,0.0,0.0,3.0,0.00649249,0.24601,0.0,0.32563,0.0,3.9078,39149.0,2113.9,2016.0,74.0,4.0,8.6774,14.284,0.34869,0.2,28.9
2,75.0,16.06,0.98221,19050800.0,26.0,33.0,1.2067,1.0,1.0,1.0,1.0,465084000.0,6.3585,9863.2,4222.5,2664.5,520.51,2455.7,466.58,1563.7,0.3,1.0,1.0,0.23949,169.3,76.726,12.271,46.359,10.046,23.902,0.0288538,0.0122312,0.0287954,23.923,1563.7,22.967,13.998,12.809,0.0,30.0,1020.0,29.1,0.0,0.40495,285.64,597.29,0.0,0.0,3.0,0.00637726,0.25031,0.0,0.3215,0.0,3.8585,39145.0,2113.5,2016.0,75.0,4.0,9.7306,16.06,0.40495,0.0,29.1
2,76.0,15.292,0.99516,19045400.0,26.0,33.0,1.1721,1.0,1.0,1.0,1.0,484386000.0,6.2796,10158.0,4262.5,2632.6,558.7,2704.5,755.89,1566.1,0.3,1.0,1.0,0.404,169.54,73.602,13.036,45.116,14.4,23.389,0.0282323,0.0120629,0.0279578,23.41,1566.1,22.636,13.992,23.344,0.0,0.0,1050.0,29.1,0.0,0.40483,286.05,613.35,0.0,0.0,3.0,0.00624462,0.24876,0.0,0.31616,0.0,3.7928,39141.0,2113.2,2016.0,76.0,4.0,9.3514,15.292,0.40483,0.0,29.1
2,77.0,14.345,1.0081,16090900.0,27.0,32.0,1.145,1.0,1.0,1.0,1.0,503404000.0,6.1881,10451.0,4294.5,2595.3,597.71,2963.2,1056.7,1566.7,0.3,1.0,1.0,0.54733,169.95,70.855,13.367,43.945,18.927,22.854,0.0279514,0.0119632,0.0273013,22.875,1566.7,22.158,13.986,4.6476,0.0,0.0,1050.0,29.1,0.0,0.39253,286.45,628.64,0.0,0.0,0.0,0.00620861,0.24452,0.0,0.32028,0.0,3.8429,39137.0,2112.9,2016.0,77.0,4.0,8.6614,14.345,0.39253,0.0,29.1
2,78.0,12.777,1.0549,19031700.0,26.0,33.0,1.1167,0.82015,1.0,1.0,0.9292,503404000.0,6.0919,10686.0,4239.5,2556.0,636.99,3253.7,1394.4,1566.7,0.3,1.0005,1.0,0.77444,170.49,68.027,13.524,42.68,24.01,22.254,0.0276705,0.0117504,0.0266146,22.275,1566.7,21.499,13.942,0.0,0.0,0.0,1050.0,29.1,0.0,0.46176,286.84,642.99,0.0,0.0,1.8755,0.00286229,0.24453,0.0,0.87905,0.0,10.548,39127.0,2112.0,2016.0,78.0,4.0,9.7106,16.055,0.46176,0.0,29.1
2,79.0,8.4597,1.0996,22737200.0,25.0,35.0,1.0901,0.61076,1.0,1.0,0.74762,503404000.0,5.9859,10924.0,4184.5,2515.3,677.69,3546.4,1734.8,1566.7,0.3,1.0068,1.0,1.4954,171.27,65.254,13.687,41.546,29.132,21.65,0.0274024,0.0115473,0.0259427,21.671,1566.7,20.838,13.74,0.0,0.0,30.0,1050.0,29.1,0.0,0.4778,287.31,655.77,0.0,0.0,1.8755,0.00152646,0.23193,0.0,0.85988,0.0,10.319,39116.0,2111.2,2016.0,79.0,4.0,9.5293,15.046,0.4778,0.0,29.1
2,80.0,14.072,1.1408,19014000.0,26.0,33.0,1.0763,0.90638,1.0,1.0,0.9941,503404000.0,5.877,11097.0,4127.4,2473.1,719.88,3776.4,2002.2,1568.1,0.3,1.0021,1.0,1.0488,172.76,63.253,13.856,41.309,33.158,21.189,0.0271553,0.0113601,0.0255761,21.211,1568.1,20.374,13.784,0.0,0.0,0.0,1080.0,29.1,0.0,0.0921153,287.78,664.23,0.0,0.0,1.8755,0.00198265,0.23149,0.0,0.75859,0.0,9.1036,39107.0,2110.4,2016.0,80.0,4.0,9.1234,14.75,0.48303,0.0,29.1
