*     Water balance PADDY used
*     Crop and soil nitrogen balance used
*     ****************************************************************
*     WARNING: Combined water and nitrogen limitations not validated!!
*     ****************************************************************
*     ORYZA model runs to simulate an experiment
*     Rice crop is direct-seeded
*     SETPMD: Penman evapotranspiration
*============================================================================
*
* ORYYZA200 driver info:
*     Year: 2015, day: 300, System start
*     Year: 2016, day:  42, System end
*----------------------------------------------------------------------------
* OUTPUT FROM RERUN SET:    1
* OUTPUT TABLE FORMAT  : TABLE OUTPUT      
* Simulation results
* Irrigation at minimum water depth; SWITIR=2
* PADDY: Puddled soil (SWITPD=1)
* PADDY: Groundwater below profile (SWITGW=0)
* PADDY: Fixed percolation (SWITVP=-1)
 
      TIME          WL0           IR          N2O          NH3      LEACHED     CO2RELEASED       SOC          SON    
   345.000       85.000       0.0000      1.09746E-03  0.34550      0.10207       12.793      1.40201E+05   6484.4    
   346.000       76.114       0.0000      1.09129E-03  0.27820      9.99472E-02   12.207      1.40189E+05   6483.6    
   347.000       67.976       0.0000      1.08435E-03  0.21579      9.78550E-02   11.482      1.40178E+05   6482.7    
   348.000       72.690       0.0000      1.07368E-03  0.16669      9.57948E-02   10.999      1.40167E+05   6481.9    
   349.000       68.735       0.0000      1.06572E-03  0.13646      9.37667E-02   10.784      1.40156E+05   6481.1    
   350.000       57.024       0.0000      5.64062E-04  0.10696      9.17708E-02   10.637      1.40145E+05   6480.0    
   351.000       85.000       0.0000      5.61269E-04  0.10395      8.98070E-02   10.589      1.40135E+05   6477.9    
   352.000       85.000       0.0000      5.58651E-04  0.10375      8.78752E-02   10.281      1.40097E+05   6475.9    
   353.000       85.000       0.0000      5.53858E-04  9.96042E-02  8.59754E-02   10.071      1.39951E+05   6474.1    
   354.000       74.903       0.0000      5.49605E-04  9.35791E-02  8.41075E-02   10.025      1.39941E+05   6472.6    
   355.000       85.000       0.0000      5.46578E-04  9.53346E-02  8.22713E-02   10.171      1.39931E+05   6471.2    
   356.000       85.000       0.0000      5.45449E-04  9.80992E-02  8.04668E-02   10.296      1.39920E+05   6469.6    
   357.000       84.087       0.0000      5.45116E-04  0.10191      7.86937E-02   10.531      1.39910E+05   6468.1    
   358.000       64.578       0.0000      5.45720E-04  0.10440      7.69520E-02   10.472      1.39899E+05   6466.6    
   359.000       68.618       0.0000      5.43942E-04  0.10535      7.52413E-02   10.419      1.39707E+05   6465.1    
   360.000       58.743       0.0000      5.42304E-04  0.10311      7.35615E-02   10.604      1.39697E+05   6463.8    
   361.000       69.205       0.0000      5.42119E-04  0.10646      7.19124E-02   10.743      1.39686E+05   6462.5    
   362.000       58.925       0.0000      5.41913E-04  0.10900      7.02936E-02   10.802      1.39675E+05   6461.1    
   363.000       45.917       0.0000      5.40136E-04  0.10693      6.87050E-02   10.309      1.39665E+05   6459.8    
   364.000       24.908       0.0000      5.33480E-04  0.10311      6.71462E-02   10.028      1.39655E+05   6458.5    
   365.000       3.4601       50.000      5.28181E-04  0.10208      6.56169E-02   10.053      1.39645E+05   6457.3    
   366.000       32.824       0.0000      5.24281E-04  0.10165      6.41170E-02   9.9770      1.39312E+05   6456.1    
   367.000       14.860       50.000      5.20813E-04  9.69466E-02  6.26459E-02   10.019      1.39302E+05   6455.1    
   368.000       48.172       0.0000      5.17828E-04  9.68709E-02  6.12035E-02   9.9112      1.39292E+05   6454.0    
   369.000       38.181       0.0000      5.14607E-04  9.74105E-02  5.97894E-02   10.023      1.39282E+05   6453.0    
   370.000       20.301       0.0000      5.13689E-04  9.97646E-02  5.84032E-02   10.246      1.39272E+05   6451.9    
   371.000       13.713       50.000      5.13494E-04  0.10127      5.70446E-02   10.212      1.39261E+05   6450.8    
   372.000       43.608       0.0000      5.11205E-04  0.10153      5.57133E-02   10.121      1.39251E+05   6449.8    
   373.000       39.253       0.0000      5.08640E-04  0.10213      5.44089E-02   10.183      1.39241E+05   6448.7    
   374.000       32.292       0.0000      5.07254E-04  0.10373      5.31311E-02   10.314      1.39231E+05   6447.6    
   375.000       10.913       50.000      5.07010E-04  0.10613      5.18794E-02   10.485      1.39220E+05   6446.5    
   376.000       39.537       0.0000      5.06595E-04  0.10763      5.06536E-02   10.444      1.39210E+05   6445.4    
   377.000       20.331       0.0000      5.05178E-04  0.10881      4.94531E-02   10.525      1.39199E+05   6444.3    
   378.000       23.180       0.0000      5.04365E-04  0.11043      4.82778E-02   10.591      1.39189E+05   6443.2    
   379.000       9.6374       50.000      5.04639E-04  0.11873      4.71271E-02   11.065      1.38606E+05   6442.2    
   380.000       49.915       0.0000      5.06914E-04  0.12845      4.60007E-02   10.987      1.38595E+05   6441.3    
   381.000       56.876       0.0000      5.05115E-04  0.13950      4.48982E-02   10.821      1.38584E+05   6440.4    
   382.000       69.701       0.0000      5.01566E-04  0.14166      4.38193E-02   10.572      1.38573E+05   6439.5    
   383.000       85.000       0.0000      4.97156E-04  0.14206      4.27635E-02   10.601      1.38563E+05   6438.6    
   384.000       69.292       0.0000      4.95178E-04  0.14627      4.17305E-02   10.713      1.38552E+05   6437.7    
   385.000       49.003       0.0000      4.93712E-04  0.14574      4.07199E-02   10.506      1.38542E+05   6436.9    
   386.000       33.475       0.0000      4.90929E-04  0.12959      3.97313E-02   10.708      1.38531E+05   6436.0    
   387.000       20.041       0.0000      4.91180E-04  0.11092      3.87644E-02   10.826      1.38520E+05   6435.1    
   388.000       19.708       50.000      4.90254E-04  0.11083      3.78188E-02   10.645      1.38509E+05   6434.2    
   389.000       63.917       0.0000      4.86910E-04  0.10981      3.68940E-02   10.535      1.38499E+05   6433.3    
   390.000       45.387       0.0000      4.83956E-04  0.10888      3.59898E-02   10.491      1.38488E+05   6432.4    
   391.000       27.399       0.0000      4.82036E-04  0.10949      3.51057E-02   10.657      1.38478E+05   6431.5    
   392.000       19.602       50.000      4.81857E-04  0.11109      3.42414E-02   10.767      1.38467E+05   6430.6    
   393.000       62.842       0.0000      4.80546E-04  0.11042      3.33966E-02   10.489      1.38457E+05   6429.8    
   394.000       41.043       0.0000      4.76550E-04  0.10828      3.25708E-02   10.352      1.38446E+05   6428.9    
   395.000       21.142       0.0000      4.73798E-04  0.10789      3.17637E-02   10.448      1.38436E+05   6428.0    
   396.000       6.0344       50.000      4.72709E-04  0.10855      3.09750E-02   10.536      1.38425E+05   6427.2    
   397.000       40.477       0.0000      4.71832E-04  0.10965      3.02043E-02   10.619      1.38415E+05   6426.3    
   398.000       24.501       0.0000      4.72192E-04  0.11280      2.94512E-02   11.004      1.38404E+05   6425.4    
   399.000       4.5170       50.000      4.75237E-04  0.11725      2.87154E-02   11.261      1.38392E+05   6424.4    
   400.000       52.780       0.0000      4.76345E-04  0.11821      2.79967E-02   11.012      1.38381E+05   6423.5    
   401.000       48.616       0.0000      4.73257E-04  0.11594      2.72945E-02   10.778      1.38371E+05   6422.6    
   402.000       43.912       0.0000      4.69936E-04  0.11461      2.66087E-02   10.778      1.38360E+05   6421.7    
   403.000       39.163       0.0000      4.68070E-04  0.11463      2.59389E-02   10.861      1.38349E+05   6420.8    
   404.000       23.648       0.0000      4.67520E-04  0.11597      2.52847E-02   11.032      1.38338E+05   6419.9    
   405.000       7.4581       50.000      4.68173E-04  0.11791      2.46458E-02   11.154      1.38327E+05   6418.9    
   406.000       39.858       0.0000      4.68146E-04  0.11896      2.40220E-02   11.137      1.38316E+05   6418.0    
   407.000       21.444       0.0000      4.67433E-04  0.11957      2.34129E-02   11.188      1.38304E+05   6417.1    
 
      TIME          DOY      CROPSTA         RAIN          DVS    
 
   300.000       300.00       0.0000      0.80000            -    
   301.000       301.00       0.0000       9.3000            -    
   302.000       302.00       0.0000       17.000            -    
   303.000       303.00       0.0000       29.200            -    
   304.000       304.00       0.0000       1.1000            -    
   305.000       305.00       0.0000       17.800            -    
   306.000       306.00       0.0000       32.800            -    
   307.000       307.00       0.0000       18.100            -    
   308.000       308.00       0.0000       66.900            -    
   309.000       309.00       0.0000       1.1000            -    
   310.000       310.00       1.0000       38.700       0.0000    
   311.000       311.00       4.0000       51.200      1.21360E-02
   312.000       312.00       4.0000       30.700      2.46000E-02
   313.000       313.00       4.0000       20.000      3.73920E-02
   314.000       314.00       4.0000       39.900      5.05120E-02
   315.000       315.00       4.0000       60.000      6.36320E-02
   316.000       316.00       4.0000       23.700      7.67520E-02
   317.000       317.00       4.0000       17.900      8.98720E-02
   318.000       318.00       4.0000       16.300      0.10299    
   319.000       319.00       4.0000       0.0000      0.11608    
   320.000       320.00       4.0000       5.6000      0.12945    
   321.000       321.00       4.0000       18.300      0.14283    
   322.000       322.00       4.0000       14.900      0.15628    
   323.000       323.00       4.0000       50.500      0.16965    
   324.000       324.00       4.0000       14.500      0.18310    
   325.000       325.00       4.0000       49.300      0.19622    
   326.000       326.00       4.0000       60.800      0.20931    
   327.000       327.00       4.0000       29.400      0.22239    
   328.000       328.00       4.0000       5.4000      0.23551    
   329.000       329.00       4.0000       0.0000      0.24860    
   330.000       330.00       4.0000       18.400      0.26168    
   331.000       331.00       4.0000      0.30000      0.27476    
   332.000       332.00       4.0000       10.300      0.28785    
   333.000       333.00       4.0000       20.300      0.30093    
   334.000       334.00       4.0000      0.50000      0.31438    
   335.000       335.00       4.0000       5.3000      0.32717    
   336.000       336.00       4.0000       54.100      0.34029    
   337.000       337.00       4.0000       3.8000      0.35341    
   338.000       338.00       4.0000       0.0000      0.36653    
   339.000       339.00       4.0000       30.400      0.37965    
   340.000       340.00       4.0000       22.800      0.39277    
   341.000       341.00       4.0000       13.600      0.40589    
   342.000       342.00       4.0000       55.200      0.42105    
   343.000       343.00       4.0000       65.900      0.43582    
   344.000       344.00       4.0000       35.300      0.45059    
   345.000       345.00       4.0000       8.4000      0.46536    
   346.000       346.00       4.0000       7.2000      0.47976    
   347.000       347.00       4.0000       19.000      0.49377    
   348.000       348.00       4.0000       11.200      0.50703    
   349.000       349.00       4.0000      0.60000      0.52067    
   350.000       350.00       4.0000       98.200      0.53431    
   351.000       351.00       4.0000       78.700      0.54832    
   352.000       352.00       4.0000       20.400      0.56272    
   353.000       353.00       4.0000       10.000      0.57597    
   354.000       354.00       4.0000       32.800      0.58961    
   355.000       355.00       4.0000       27.700      0.60363    
   356.000       356.00       4.0000       15.300      0.61802    
   357.000       357.00       4.0000       0.0000      0.63279    
   358.000       358.00       4.0000       15.500      0.64795    
   359.000       359.00       4.0000      0.40000      0.66234    
   360.000       360.00       4.0000       24.000      0.67562    
   361.000       361.00       4.0000       2.2000      0.68924    
   362.000       362.00       4.0000       0.0000      0.70286    
   363.000       363.00       4.0000       0.0000      0.71648    
   364.000       364.00       4.0000       0.0000      0.72874    
   365.000       365.00       4.0000      0.80000      0.74100    
   366.000       366.00       4.0000       2.0000      0.75359    
   367.000       1.0000       4.0000      0.20000      0.76619    
   368.000       2.0000       4.0000       8.5000      0.77913    
   369.000       3.0000       4.0000       0.0000      0.79241    
   370.000       4.0000       4.0000       12.300      0.80569    
   371.000       5.0000       4.0000       0.0000      0.81863    
   372.000       6.0000       4.0000       17.000      0.83157    
   373.000       7.0000       4.0000       14.400      0.84451    
   374.000       8.0000       4.0000       0.0000      0.85779    
   375.000       9.0000       4.0000       0.0000      0.87107    
   376.000       10.000       4.0000       0.0000      0.88435    
   377.000       11.000       4.0000       17.900      0.89763    
   378.000       12.000       4.0000      0.10000      0.91091    
   379.000       13.000       4.0000       5.9000      0.92419    
   380.000       14.000       4.0000       23.400      0.93815    
   381.000       15.000       4.0000       26.200      0.95203    
   382.000       16.000       4.0000       32.300      0.96463    
   383.000       17.000       4.0000       5.0000      0.97723    
   384.000       18.000       4.0000       0.0000      0.99017    
   385.000       19.000       4.0000      0.20000       1.0034    
   386.000       20.000       4.0000       7.7000       1.0481    
   387.000       21.000       4.0000       15.700       1.0951    
   388.000       22.000       4.0000       12.200       1.1410    
   389.000       23.000       4.0000       0.0000       1.1856    
   390.000       24.000       4.0000      0.30000       1.2303    
   391.000       25.000       4.0000       9.8000       1.2762    
   392.000       26.000       4.0000       10.200       1.3220    
   393.000       27.000       4.0000       0.0000       1.3667    
   394.000       28.000       4.0000       0.0000       1.4102    
   395.000       29.000       4.0000       0.0000       1.4548    
   396.000       30.000       4.0000       0.0000       1.4995    
   397.000       31.000       4.0000       0.0000       1.5442    
   398.000       32.000       4.0000      0.60000       1.5900    
   399.000       33.000       4.0000       11.700       1.6369    
   400.000       34.000       4.0000       12.600       1.6828    
   401.000       35.000       4.0000       10.100       1.7298    
   402.000       36.000       4.0000       10.700       1.7756    
   403.000       37.000       4.0000       1.0000       1.8215    
   404.000       38.000       4.0000      0.20000       1.8673    
   405.000       39.000       4.0000       0.0000       1.9132    
   406.000       40.000       4.0000      0.30000       1.9590    
   407.000       41.000       4.0000       2.2000       2.0048    




*     Water balance PADDY used
*     Crop and soil nitrogen balance used
*     ****************************************************************
*     WARNING: Combined water and nitrogen limitations not validated!!
*     ****************************************************************
*     ORYZA model runs to simulate an experiment
*     Rice crop is direct-seeded
*     SETPMD: Penman evapotranspiration
*============================================================================
*
* ORYYZA200 driver info:
*     Year: 2017, day:  80, System start
*     Year: 2017, day: 179, System end
*----------------------------------------------------------------------------
* OUTPUT FROM RERUN SET:    4
* OUTPUT TABLE FORMAT  : TABLE OUTPUT      
* Simulation results
* Irrigation at minimum water depth; SWITIR=2
* PADDY: Puddled soil (SWITPD=1)
* PADDY: Groundwater below profile (SWITGW=0)
* PADDY: Fixed percolation (SWITVP=-1)
 
      TIME          WL0           IR          N2O          NH3      LEACHED     CO2RELEASED       SOC          SON    
 
   80.0000       21.444       0.0000      3.48319E-04  6.59082E-02  2.28188E-02   10.205      1.39869E+05   6426.9    
   81.0000       10.797       50.000      3.33583E-04  7.93117E-02  2.22388E-02   10.592      1.39858E+05   6426.1    
   82.0000       53.488       0.0000      3.22447E-04  8.01330E-02  2.16726E-02   9.5688      1.39849E+05   6425.3    
   83.0000       41.557       0.0000      3.09976E-04  7.76261E-02  2.11199E-02   9.2339      1.39840E+05   6424.5    
   84.0000       29.793       0.0000      3.06007E-04  9.54605E-02  2.05804E-02   9.8929      1.39830E+05   6423.7    
   85.0000       10.000       0.0000      3.08736E-04  0.12160      2.00539E-02   10.594      1.39819E+05   6422.9    
   86.0000       0.0000       50.000      3.14410E-04  0.15246       0.0000       13.167      1.39806E+05   6421.9    
   87.0000       34.096       0.0000      1.30730E-05  0.16355      0.36720       12.968      1.39793E+05   6420.9    
   88.0000       18.786       50.000      8.82498E-06  0.18135      1.01566E-02   13.316      1.39780E+05   6419.8    
   89.0000       81.284       0.0000      8.89170E-06  0.20163      1.00580E-02   13.612      1.39766E+05   6418.8    
   90.0000       85.000       0.0000      8.97719E-06  0.21541      1.00148E-02   13.740      1.39752E+05   6417.7    
   91.0000       85.000       0.0000      9.08740E-06  0.22802      1.00379E-02   13.931      1.39738E+05   6416.7    
   92.0000       85.000       0.0000      9.22720E-06  0.75172      1.01361E-02   19.784      1.39719E+05   6415.7    
   93.0000       85.000       0.0000      9.40135E-06  0.88121      1.03160E-02   21.197      1.39697E+05   6414.7    
   94.0000       85.000       0.0000      9.61309E-06  0.95081      1.05833E-02   22.154      1.39675E+05   6413.8    
   95.0000       85.000       0.0000      9.86634E-06  0.98220      1.09422E-02   22.499      1.39653E+05   6412.8    
   96.0000       82.709       0.0000      1.01660E-05  0.97130      1.13965E-02   22.380      1.39630E+05   6411.8    
   97.0000       85.000       0.0000      1.05159E-05  0.96476      1.19494E-02   22.256      1.39608E+05   6410.8    
   98.0000       85.000       0.0000      1.09196E-05  0.96082      1.26032E-02   22.127      1.39586E+05   6409.8    
   99.0000       85.000       0.0000      1.13806E-05  0.95665      1.33600E-02   21.869      1.39564E+05   6408.7    
   100.000       84.081       0.0000      1.19023E-05  0.92173      1.42213E-02   21.288      1.39543E+05   6407.7    
   101.000       76.890       0.0000      1.24873E-05  0.88234      1.51880E-02   20.818      1.39522E+05   6406.6    
   102.000       64.810       0.0000      1.31372E-05  0.87721      1.62608E-02   20.647      1.39501E+05   6405.5    
   103.000       52.230       0.0000      1.38549E-05  0.78016      1.74400E-02   19.124      1.39482E+05   6404.5    
   104.000       42.540       0.0000      1.46411E-05  0.67141      1.87251E-02   18.164      1.39464E+05   6403.4    
   105.000       26.820       0.0000      1.54932E-05  0.66283      2.01153E-02   18.174      1.39446E+05   6402.4    
   106.000       12.173       50.000      1.64147E-05  0.67240      2.16106E-02   18.319      1.39428E+05   6401.3    
   107.000       47.700       0.0000      1.74111E-05  0.62711      2.32122E-02   17.543      1.39410E+05   6400.2    
   108.000       36.327       0.0000      1.84869E-05  0.56029      2.49228E-02   17.026      1.39393E+05   6399.1    
   109.000       23.633       0.0000      1.96416E-05  0.53477      2.67459E-02   17.031      1.39376E+05   6398.0    
   110.000       7.0228       50.000      2.08800E-05   1.4618      2.86864E-02   25.877      1.39350E+05   6396.8    
   111.000       38.569       0.0000      2.22093E-05   1.7146      3.07508E-02   27.287      1.39323E+05   6395.7    
   112.000       18.992       50.000      2.36387E-05   1.7171      3.29454E-02   27.749      1.39295E+05   6394.6    
   113.000       65.010       0.0000      2.51701E-05   1.6588      3.52765E-02   27.208      1.39268E+05   6393.4    
   114.000       82.500       0.0000      2.68115E-05   1.4948      3.77493E-02   25.927      1.39242E+05   6392.3    
   115.000       85.000       0.0000      2.85683E-05   1.2826      4.03671E-02   24.064      1.39218E+05   6391.1    
   116.000       85.000       0.0000      3.04428E-05   1.0739      4.31310E-02   22.216      1.39196E+05   6390.0    
   117.000       85.000       0.0000      3.24358E-05  0.89827      4.60393E-02   20.566      1.39175E+05   6388.8    
   118.000       85.000       0.0000      3.45480E-05  0.72366      4.90876E-02   19.094      1.39156E+05   6387.6    
   119.000       85.000       0.0000      3.67783E-05  0.55940      5.22684E-02   17.864      1.39138E+05   6386.4    
   120.000       71.846       0.0000      3.91263E-05  0.40818      5.55708E-02   16.768      1.39121E+05   6385.3    
   121.000       79.446       0.0000      4.15876E-05  0.24960      5.89797E-02   15.711      1.39106E+05   6384.1    
   122.000       77.943       0.0000      4.41547E-05  0.18840      6.24769E-02   15.370      1.39090E+05   6382.9    
   123.000       66.187       0.0000      4.68183E-05  0.12879      6.60397E-02   15.255      1.39075E+05   6381.6    
   124.000       50.707       0.0000      4.95657E-05  0.10813      6.96409E-02   14.658      1.39060E+05   6379.8    
   125.000       60.454       0.0000      5.23755E-05  0.10397      7.32516E-02   14.560      1.39022E+05   6377.4    
   126.000       84.246       0.0000      5.52234E-05  0.10649      7.68448E-02   14.800      1.38863E+05   6375.1    
   127.000       85.000       0.0000      5.81026E-05  0.10067      8.03966E-02   14.703      1.38848E+05   6373.3    
   128.000       66.303       0.0000      6.09998E-05  9.98588E-02  8.38867E-02   14.620      1.38833E+05   6371.4    
   129.000       75.437       0.0000      6.38925E-05  9.99103E-02  8.72981E-02   14.569      1.38819E+05   6369.5    
   130.000       85.000       0.0000      6.67663E-05  9.97190E-02  9.06172E-02   14.520      1.38804E+05   6367.7    
   131.000       85.000       0.0000      6.96103E-05  9.98055E-02  9.38333E-02   14.501      1.38790E+05   6365.8    
   132.000       85.000       0.0000      7.24151E-05  0.10046      9.69385E-02   14.533      1.38577E+05   6364.1    
   133.000       85.000       0.0000      7.51741E-05  9.61621E-02  9.99275E-02   14.702      1.38563E+05   6362.4    
   134.000       66.077       0.0000      7.78857E-05  9.93951E-02  0.10280       14.897      1.38548E+05   6360.7    
   135.000       81.553       0.0000      8.05488E-05  9.97663E-02  0.10555       14.822      1.38533E+05   6359.1    
   136.000       85.000       0.0000      8.31595E-05  9.94604E-02  0.10818       14.798      1.38518E+05   6357.4    
   137.000       85.000       0.0000      8.57098E-05  0.10168      0.11069       14.962      1.38503E+05   6355.7    
   138.000       81.771       0.0000      8.82008E-05  0.10434      0.11308       15.099      1.38137E+05   6354.2    
   139.000       79.220       0.0000      9.06367E-05  9.76199E-02  0.11536       15.156      1.38122E+05   6352.7    
   140.000       62.429       0.0000      9.30184E-05  9.84990E-02  0.11754       15.205      1.38107E+05   6351.2    
   141.000       55.849       0.0000      9.53429E-05  9.94503E-02  0.11960       15.257      1.38091E+05   6349.7    
   142.000       65.902       0.0000      9.76088E-05  0.10197      0.12157       15.423      1.38076E+05   6348.2    
   143.000       45.489       0.0000      9.98219E-05  0.10137      0.12343       15.309      1.38061E+05   6346.7    
   144.000       37.544       0.0000      1.01981E-04  9.93499E-02  0.12521       15.184      1.38045E+05   6345.2    
   145.000       23.754       0.0000      1.04078E-04  0.10129      0.12689       15.392      1.38030E+05   6343.7    
   146.000       14.637       50.000      1.06115E-04  0.10354      0.12849       15.497      1.38014E+05   6342.2    
   147.000       46.767       0.0000      1.08102E-04  0.10081      0.13001       15.202      1.37999E+05   6340.7    
   148.000       31.725       0.0000      1.10038E-04  9.85059E-02  0.13144       15.119      1.37984E+05   6339.2    
   149.000       14.703       50.000      1.11909E-04  0.10858      0.13280       15.144      1.37969E+05   6337.8    
   150.000       55.816       0.0000      1.13717E-04  0.11876      0.13409       15.298      1.37954E+05   6336.5    
   151.000       43.214       0.0000      1.15478E-04  0.12996      0.13531       15.257      1.37938E+05   6335.2    
   152.000       46.960       0.0000      1.17194E-04  0.14175      0.13646       15.069      1.37923E+05   6334.0    
   153.000       28.867       0.0000      1.18857E-04  0.15859      0.13754       15.223      1.37908E+05   6332.7    
   154.000       8.1056       50.000      1.20466E-04  0.16835      0.13856       15.484      1.37893E+05   6331.4    
   155.000       36.634       0.0000      1.22033E-04  0.16349      0.13953       15.499      1.37877E+05   6330.1    
   156.000       33.414       0.0000      1.23572E-04  0.16433      0.14044       15.449      1.37862E+05   6328.8    
   157.000       13.187       50.000      1.25077E-04  0.17008      0.14131       15.524      1.37846E+05   6327.5    
   158.000       46.538       0.0000      1.26544E-04  0.16315      0.14214       15.359      1.37831E+05   6326.2    
   159.000       26.358       0.0000      1.27983E-04  0.14469      0.14294       15.271      1.37816E+05   6325.0    
   160.000       5.5688       50.000      1.29385E-04  0.12826      0.14371       15.349      1.37800E+05   6323.6    
   161.000       41.163       0.0000      1.30752E-04  0.10696      0.14445       15.388      1.37172E+05   6322.3    
   162.000       23.531       0.0000      1.32096E-04  9.22526E-02  0.14515       15.186      1.37157E+05   6321.0    
   163.000       20.067       0.0000      1.33408E-04  9.25306E-02  0.14582       15.325      1.37141E+05   6319.7    
   164.000       2.6876       50.000      1.34683E-04  9.60384E-02  0.14645       15.599      1.37126E+05   6318.4    
   165.000       37.514       0.0000      1.35934E-04  9.65302E-02  0.14705       15.492      1.37110E+05   6317.2    
   166.000       21.883       0.0000      1.37165E-04  9.67978E-02  0.14760       15.565      1.37095E+05   6315.9    
   167.000       1.1446       50.000      1.38366E-04  0.10008      0.14813       15.832      1.37079E+05   6314.5    
   168.000       30.840       0.0000      1.39538E-04  0.10190      0.14861       15.842      1.37063E+05   6313.2    
   169.000       11.778       50.000      1.40693E-04  0.10091      0.14906       15.745      1.37047E+05   6311.9    
   170.000       46.385       0.0000      1.41814E-04  9.91426E-02  0.14947       15.584      1.37032E+05   6310.6    
   171.000       24.636       0.0000      1.42896E-04  9.93269E-02  0.14985       15.688      1.37016E+05   6309.3    
   172.000       3.9227       50.000      1.43936E-04  0.10168      0.15020       15.869      1.37000E+05   6308.0    
   173.000       50.737       0.0000      1.44946E-04  0.10000      0.15052       15.582      1.36985E+05   6306.7    
   174.000       35.625       0.0000      1.45927E-04  9.62873E-02  0.15080       15.379      1.36969E+05   6305.4    
   175.000       69.368       0.0000      1.46855E-04  9.80352E-02  0.15106       15.613      1.36954E+05   6304.1    
   176.000       74.402       0.0000      1.47744E-04  0.10138      0.15128       15.814      1.36938E+05   6302.8    
   177.000       51.590       0.0000      1.48617E-04  0.10034      0.15148       15.624      1.36922E+05   6301.5    
   178.000       29.613       0.0000      1.49468E-04  9.81560E-02  0.15165       15.516      1.36907E+05   6300.2    
   179.000       9.6788       0.0000      1.50277E-04  9.81659E-02  0.15180       15.567      1.36891E+05   6298.9    
 
      TIME          DOY      CROPSTA         RAIN          DVS    
 
   80.0000       80.000       0.0000       1.0000            -    
   81.0000       81.000       0.0000       4.2000            -    
   82.0000       82.000       0.0000       1.2000            -    
   83.0000       83.000       0.0000       1.7000            -    
   84.0000       84.000       0.0000       27.800            -    
   85.0000       85.000       1.0000       0.0000       0.0000    
   86.0000       86.000       4.0000       0.0000      1.26673E-02
   87.0000       87.000       4.0000       1.8000      2.53345E-02
   88.0000       88.000       4.0000       26.400      3.80018E-02
   89.0000       89.000       4.0000       22.000      5.10611E-02
   90.0000       90.000       4.0000       70.200      6.41204E-02
   91.0000       91.000       4.0000       36.800      7.74971E-02
   92.0000       92.000       4.0000       42.300      9.05564E-02
   93.0000       93.000       4.0000       34.000      0.10368    
   94.0000       94.000       4.0000       21.600      0.11647    
   95.0000       95.000       4.0000       12.200      0.12955    
   96.0000       96.000       4.0000       61.600      0.14264    
   97.0000       97.000       4.0000       23.100      0.15572    
   98.0000       98.000       4.0000       49.900      0.16910    
   99.0000       99.000       4.0000       11.500      0.18216    
   100.000       100.00       4.0000       4.3000      0.19522    
   101.000       101.00       4.0000      0.10000      0.20859    
   102.000       102.00       4.0000      0.30000      0.22165    
   103.000       103.00       4.0000       3.3000      0.23491    
   104.000       104.00       4.0000       1.0000      0.24758    
   105.000       105.00       4.0000       0.0000      0.26024    
   106.000       106.00       4.0000       0.0000      0.27271    
   107.000       107.00       4.0000       2.8000      0.28538    
   108.000       108.00       4.0000       2.3000      0.29805    
   109.000       109.00       4.0000       0.0000      0.31130    
   110.000       110.00       4.0000       0.0000      0.32456    
   111.000       111.00       4.0000       0.0000      0.33739    
   112.000       112.00       4.0000       14.600      0.35075    
   113.000       113.00       4.0000       34.600      0.36358    
   114.000       114.00       4.0000       31.000      0.37693    
   115.000       115.00       4.0000       32.600      0.39029    
   116.000       116.00       4.0000       36.800      0.40355    
   117.000       117.00       4.0000       44.900      0.41885    
   118.000       118.00       4.0000       36.300      0.43460    
   119.000       119.00       4.0000       4.8000      0.44990    
   120.000       120.00       4.0000       25.500      0.46467    
   121.000       121.00       4.0000       17.300      0.47998    
   122.000       122.00       4.0000       6.8000      0.49474    
   123.000       123.00       4.0000       2.9000      0.50951    
   124.000       124.00       4.0000       29.200      0.52494    
   125.000       125.00       4.0000       40.300      0.54036    
   126.000       126.00       4.0000       21.500      0.55579    
   127.000       127.00       4.0000       0.0000      0.57061    
   128.000       128.00       4.0000       27.200      0.58591    
   129.000       129.00       4.0000       51.400      0.60068    
   130.000       130.00       4.0000       30.200      0.61599    
   131.000       131.00       4.0000       41.900      0.63130    
   132.000       132.00       4.0000       42.800      0.64661    
   133.000       133.00       4.0000       0.0000      0.66137    
   134.000       134.00       4.0000       30.500      0.67524    
   135.000       135.00       4.0000       31.800      0.68856    
   136.000       136.00       4.0000       12.400      0.70232    
   137.000       137.00       4.0000       15.200      0.71696    
   138.000       138.00       4.0000       16.400      0.73028    
   139.000       139.00       4.0000       3.2000      0.74360    
   140.000       140.00       4.0000       13.400      0.75746    
   141.000       141.00       4.0000       29.500      0.77133    
   142.000       142.00       4.0000       0.0000      0.78519    
   143.000       143.00       4.0000       12.300      0.79893    
   144.000       144.00       4.0000       6.7000      0.81266    
   145.000       145.00       4.0000       10.900      0.82653    
   146.000       146.00       4.0000       2.4000      0.84026    
   147.000       147.00       4.0000       3.2000      0.85413    
   148.000       148.00       4.0000       2.4000      0.86850    
   149.000       149.00       4.0000       9.2000      0.88287    
   150.000       150.00       4.0000       4.7000      0.89663    
   151.000       151.00       4.0000       19.900      0.91050    
   152.000       152.00       4.0000      0.50000      0.92436    
   153.000       153.00       4.0000      0.70000      0.93823    
   154.000       154.00       4.0000       0.0000      0.95209    
   155.000       155.00       4.0000       17.300      0.96596    
